attributes,business_id,categories,city,full_address,hours,latitude,longitude,name,neighborhoods,open,review_count,stars,state,type
"{'Wheelchair Accessible': True, 'Alcohol': 'full_bar', 'Has TV': True, 'Good For Groups': True, 'Outdoor Seating': True, 'Attire': 'casual', 'Wi-Fi': 'free', 'Parking': {'valet': True, 'garage': False, 'validated': False, 'lot': True, 'street': True}, 'Price Range': 2, 'Noise Level': 'average', 'Caters': True, 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': True, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': False, 'Accepts Credit Cards': True, 'Good For': {'lunch': False, 'dinner': True, 'latenight': False, 'brunch': True, 'breakfast': False, 'dessert': False}, 'Take-out': True, 'Takes Reservations': False, 'Waiter Service': True, 'Good for Kids': False}",AaKlegu7gmOCD4rEESF76Q,"['American (New)', 'Cafes', 'Restaurants']",Phoenix,"4750 N Central Ave
Phoenix, AZ 85012","{'Saturday': {'close': '00:00', 'open': '09:00'}, 'Monday': {'close': '23:00', 'open': '11:00'}, 'Sunday': {'close': '21:00', 'open': '09:00'}, 'Friday': {'close': '23:00', 'open': '11:00'}, 'Thursday': {'close': '23:00', 'open': '11:00'}, 'Wednesday': {'close': '23:00', 'open': '11:00'}, 'Tuesday': {'close': '23:00', 'open': '11:00'}}",33.5071729,-112.0749616,Maizie's Cafe & Bistro,[],True,369,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'full_bar', 'Has TV': True, 'Good For Groups': True, 'Outdoor Seating': True, 'Attire': 'casual', 'Wi-Fi': 'no', 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': True}, 'Price Range': 3, 'Noise Level': 'average', 'Caters': True, 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': True, 'hipster': False, 'casual': False, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': False, 'Accepts Credit Cards': True, 'Good For': {'lunch': False, 'dinner': True, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Take-out': True, 'Takes Reservations': True, 'Waiter Service': True, 'Good for Kids': False}",He9Dar4bk2vyeiPC7TkUgA,"['Seafood', 'American (New)', 'Restaurants']",Scottsdale,"7042 E Indian School Rd
Scottsdale, AZ 85250","{'Saturday': {'close': '22:00', 'open': '16:00'}, 'Monday': {'close': '22:00', 'open': '16:00'}, 'Friday': {'close': '22:00', 'open': '16:00'}, 'Thursday': {'close': '22:00', 'open': '16:00'}, 'Wednesday': {'close': '22:00', 'open': '16:00'}, 'Tuesday': {'close': '22:00', 'open': '16:00'}}",33.4949521,-111.92898,Eddie's House,[],True,237,3.5,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'beer_and_wine', 'Has TV': True, 'Good For Groups': False, 'Outdoor Seating': False, 'Attire': 'casual', 'Wi-Fi': 'no', 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}, 'Price Range': 2, 'Noise Level': 'average', 'Caters': True, 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': True, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': False, 'Accepts Credit Cards': True, 'Good For': {'lunch': False, 'dinner': True, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Take-out': True, 'Takes Reservations': False, 'Waiter Service': True, 'Good for Kids': True}",XkNQVTkCEzBrq7OlRHI11Q,"['Restaurants', 'Pizza', 'Salad', 'Italian']",Phoenix,"2336 W Thomas Rd
Phoenix, AZ 85015","{'Saturday': {'close': '21:30', 'open': '11:00'}, 'Monday': {'close': '21:00', 'open': '11:00'}, 'Sunday': {'close': '15:00', 'open': '11:00'}, 'Friday': {'close': '21:00', 'open': '11:00'}, 'Thursday': {'close': '21:00', 'open': '11:00'}, 'Wednesday': {'close': '21:00', 'open': '11:00'}, 'Tuesday': {'close': '21:00', 'open': '11:00'}}",33.4809612,-112.110207,Pizza a Metro,[],True,244,4.5,AZ,business
"{'Wi-Fi': 'free', 'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",Bc4DoKgrKCtCuN-0O5He3A,"['Food', 'Ice Cream & Frozen Yogurt']",Scottsdale,"9160 E Shea Blvd
Ste 105
Scottsdale, AZ 85260","{'Saturday': {'close': '23:00', 'open': '12:00'}, 'Monday': {'close': '22:00', 'open': '12:00'}, 'Sunday': {'close': '22:00', 'open': '12:00'}, 'Friday': {'close': '23:00', 'open': '12:00'}, 'Thursday': {'close': '22:00', 'open': '12:00'}, 'Wednesday': {'close': '22:00', 'open': '12:00'}, 'Tuesday': {'close': '22:00', 'open': '12:00'}}",33.5837032,-111.8837393,Sweet Republic,[],True,464,4.5,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'full_bar', 'Has TV': False, 'Good For Groups': True, 'Outdoor Seating': True, 'Attire': 'casual', 'Wi-Fi': 'free', 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}, 'Price Range': 2, 'Dogs Allowed': False, 'Noise Level': 'average', 'Caters': True, 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': True, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': True, 'Accepts Credit Cards': True, 'Good For': {'lunch': False, 'dinner': True, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Take-out': True, 'Takes Reservations': True, 'Waiter Service': True, 'Good for Kids': True}",8MKeIqMlo6gTqBqXC0sj3A,"['Gluten-Free', 'Indian', 'Vegan', 'Restaurants']",Tempe,"1872 E Apache Blvd
Tempe, AZ 85281","{'Saturday': {'close': '21:00', 'open': '12:00'}, 'Monday': {'close': '21:15', 'open': '17:00'}, 'Sunday': {'close': '21:00', 'open': '12:00'}, 'Friday': {'close': '21:00', 'open': '11:00'}, 'Thursday': {'close': '21:15', 'open': '17:00'}, 'Wednesday': {'close': '21:15', 'open': '17:00'}, 'Tuesday': {'close': '21:15', 'open': '17:00'}}",33.414938,-111.905131,The Dhaba,[],True,298,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'full_bar', 'Has TV': False, 'Good For Groups': True, 'Outdoor Seating': True, 'Attire': 'casual', 'Wi-Fi': 'no', 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}, 'Price Range': 3, 'Noise Level': 'average', 'Caters': True, 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': False, 'touristy': False, 'classy': True, 'divey': False}, 'Delivery': True, 'Accepts Credit Cards': True, 'Good For': {'lunch': False, 'dinner': True, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Take-out': True, 'Takes Reservations': True, 'Waiter Service': True, 'Good for Kids': False}",DcrM4hwDcU2G6vuh2cnaYQ,"['Italian', 'American (New)', 'Restaurants']",Phoenix,"3118 E Camelback Rd
Phoenix, AZ 85016","{'Saturday': {'close': '22:00', 'open': '11:00'}, 'Sunday': {'close': '21:00', 'open': '17:30'}, 'Friday': {'close': '22:00', 'open': '11:00'}, 'Thursday': {'close': '22:00', 'open': '11:30'}, 'Wednesday': {'close': '21:00', 'open': '11:00'}, 'Tuesday': {'close': '21:00', 'open': '11:00'}}",33.5100242,-112.0152854,noca,[],False,319,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'full_bar', 'Good for Kids': False, 'Outdoor Seating': True, 'Wi-Fi': 'free', 'Smoking': 'no', 'Parking': {'valet': True, 'garage': True, 'validated': True, 'lot': False, 'street': True}, 'Attire': 'casual', 'Take-out': True, 'Good For Dancing': False, 'Caters': False, 'Takes Reservations': True, 'Coat Check': False, 'Has TV': True, 'Good For Groups': True, 'Music': {'video': False, 'dj': False, 'jukebox': False, 'live': True}, 'Happy Hour': True, 'Price Range': 2, 'Noise Level': 'average', 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': True, 'hipster': False, 'casual': False, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': False, 'Accepts Credit Cards': True, 'Good For': {'lunch': False, 'dinner': True, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Waiter Service': True}",9ziO3NpoNTKHvIKCBFB_fQ,"['Wine Bars', 'Bars', 'American (New)', 'Nightlife', 'Restaurants']",Phoenix,"320 N 3rd St
Phoenix, AZ 85004","{'Saturday': {'close': '21:30', 'open': '06:30'}, 'Monday': {'close': '21:30', 'open': '06:30'}, 'Sunday': {'close': '21:30', 'open': '06:30'}, 'Friday': {'close': '21:30', 'open': '06:30'}, 'Thursday': {'close': '21:30', 'open': '06:30'}, 'Wednesday': {'close': '21:30', 'open': '06:30'}, 'Tuesday': {'close': '21:30', 'open': '06:30'}}",33.4515753,-112.0699863,District American Kitchen and Wine Bar,[],True,273,3.5,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'full_bar', 'Has TV': True, 'Good For Groups': True, 'Outdoor Seating': True, 'Attire': 'casual', 'Wi-Fi': 'no', 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}, 'Price Range': 1, 'Noise Level': 'average', 'Caters': True, 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': True, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': False, 'Accepts Credit Cards': True, 'Good For': {'lunch': True, 'dinner': False, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Take-out': True, 'Takes Reservations': False, 'Waiter Service': True, 'Good for Kids': True}",kqGbGsG2p6Y3vkplCKyE9g,"['Mexican', 'Restaurants']",Scottsdale,"14780 N Northsight Blvd
Scottsdale, AZ 85260","{'Saturday': {'close': '21:00', 'open': '10:00'}, 'Monday': {'close': '21:00', 'open': '08:00'}, 'Sunday': {'close': '14:30', 'open': '10:00'}, 'Friday': {'close': '21:00', 'open': '08:00'}, 'Thursday': {'close': '21:00', 'open': '08:00'}, 'Wednesday': {'close': '21:00', 'open': '08:00'}, 'Tuesday': {'close': '21:00', 'open': '08:00'}}",33.621274848681004,-111.89906435395199,Habanero's Mexican Grill,[],True,215,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'none', 'Has TV': False, 'Good For Groups': True, 'Outdoor Seating': True, 'Attire': 'casual', 'Wi-Fi': 'no', 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}, 'Drive-Thru': False, 'Price Range': 1, 'Dogs Allowed': True, 'Noise Level': 'average', 'Caters': False, 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': True, 'casual': False, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': False, 'Accepts Credit Cards': True, 'Good For': {'lunch': True, 'dinner': False, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Take-out': True, 'Takes Reservations': False, 'Waiter Service': False, 'Good for Kids': True}",qlrZzAktK8wODSHxhLEK7w,"['Mexican', 'Restaurants']",Phoenix,"501 E Camelback Rd
Phoenix, AZ 85012","{'Saturday': {'close': '20:00', 'open': '10:00'}, 'Monday': {'close': '20:00', 'open': '10:00'}, 'Sunday': {'close': '21:00', 'open': '10:30'}, 'Friday': {'close': '20:00', 'open': '10:00'}, 'Thursday': {'close': '20:00', 'open': '10:00'}, 'Wednesday': {'close': '20:00', 'open': '10:00'}, 'Tuesday': {'close': '20:00', 'open': '10:00'}}",33.508952,-112.067011,Two Hippies Beach House Outrageous Tacos and Burritos,[],True,208,3.5,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'full_bar', 'Good for Kids': True, 'Outdoor Seating': True, 'BYOB/Corkage': 'no', 'Wi-Fi': 'free', 'Smoking': 'outdoor', 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': True}, 'Good For Kids': False, 'Dogs Allowed': False, 'Attire': 'casual', 'Take-out': True, 'Good For Dancing': False, 'Caters': False, 'Takes Reservations': False, 'Coat Check': False, 'Has TV': True, 'Good For Groups': True, 'Music': {'video': False, 'dj': False, 'jukebox': True, 'live': False}, 'Happy Hour': True, 'Price Range': 2, 'Noise Level': 'average', 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': True, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': False, 'Accepts Credit Cards': True, 'Good For': {'lunch': False, 'dinner': True, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Waiter Service': True}",cBpJIOrVXotDI0XAZH_k0g,"['Vegetarian', 'Bars', 'American (New)', 'Nightlife', 'Restaurants']",Glendale,"9401 West Westgate Blvd
Glendale, AZ 85305","{'Saturday': {'close': '01:30', 'open': '09:00'}, 'Monday': {'close': '00:00', 'open': '11:00'}, 'Sunday': {'close': '00:00', 'open': '10:00'}, 'Friday': {'close': '01:30', 'open': '09:00'}, 'Thursday': {'close': '00:00', 'open': '11:00'}, 'Wednesday': {'close': '00:00', 'open': '11:00'}, 'Tuesday': {'close': '00:00', 'open': '11:00'}}",33.5341236,-112.2612165,Yard House,[],True,362,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'full_bar', 'Has TV': True, 'Good For Groups': True, 'Outdoor Seating': True, 'Attire': 'dressy', 'Wi-Fi': 'free', 'Parking': {'valet': True, 'garage': False, 'validated': False, 'lot': False, 'street': False}, 'Price Range': 3, 'Noise Level': 'average', 'Caters': False, 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': True, 'hipster': False, 'casual': False, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': False, 'Accepts Credit Cards': True, 'Good For': {'lunch': False, 'dinner': True, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Take-out': False, 'Takes Reservations': True, 'Waiter Service': True, 'Good for Kids': False}",52QtjHlHoa7V611bOvv1aw,"['Bars', 'Sushi Bars', 'Japanese', 'Nightlife', 'Lounges', 'Restaurants']",Scottsdale,"W Scottsdale
7277 E Camelback Rd
Scottsdale, AZ 85251","{'Saturday': {'close': '14:30', 'open': '07:00'}, 'Monday': {'close': '14:30', 'open': '07:00'}, 'Sunday': {'close': '14:30', 'open': '07:00'}, 'Friday': {'close': '23:30', 'open': '16:00'}, 'Thursday': {'close': '14:30', 'open': '07:00'}, 'Wednesday': {'close': '22:30', 'open': '16:00'}, 'Tuesday': {'close': '14:30', 'open': '07:00'}}",33.501547,-111.924147,Sushi Roku,[],True,227,3.5,AZ,business
"{'Wheelchair Accessible': False, 'Alcohol': 'full_bar', 'Has TV': False, 'Good For Groups': True, 'Outdoor Seating': True, 'BYOB/Corkage': 'no', 'Wi-Fi': 'free', 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': True}, 'Attire': 'casual', 'Dogs Allowed': False, 'Noise Level': 'quiet', 'Caters': False, 'Ambience': {'romantic': False, 'intimate': True, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': False, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': False, 'Accepts Credit Cards': True, 'Good For': {'lunch': False, 'dinner': True, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Take-out': True, 'Price Range': 3, 'Takes Reservations': True, 'Waiter Service': True, 'Good for Kids': False}",L-uPZxooP_ziXCtRrWi8Pw,"['American (New)', 'Restaurants']",Scottsdale,"6934 E 1st Ave
Ste 102
Scottsdale, AZ 85251","{'Saturday': {'close': '21:00', 'open': '17:30'}, 'Sunday': {'close': '14:00', 'open': '10:00'}, 'Friday': {'close': '14:00', 'open': '11:00'}, 'Thursday': {'close': '14:00', 'open': '11:00'}, 'Wednesday': {'close': '14:00', 'open': '11:00'}, 'Tuesday': {'close': '14:00', 'open': '11:00'}}",33.494205,-111.931447,Cafe Monarch,[],True,292,4.5,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'none', 'Has TV': False, 'Good For Groups': True, 'Outdoor Seating': True, 'Attire': 'casual', 'Wi-Fi': 'free', 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}, 'Price Range': 1, 'Dogs Allowed': True, 'Noise Level': 'average', 'Caters': True, 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': True, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': False, 'Accepts Credit Cards': True, 'Good For': {'lunch': True, 'dinner': False, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Take-out': True, 'Takes Reservations': False, 'Waiter Service': False, 'Good for Kids': True}",3l72FflaaeI0tWEAWN3-gQ,"['Mexican', 'Restaurants']",Phoenix,"2041 N 7th St
Phoenix, AZ 85006","{'Saturday': {'close': '21:00', 'open': '09:00'}, 'Monday': {'close': '21:00', 'open': '09:00'}, 'Sunday': {'close': '21:00', 'open': '09:00'}, 'Friday': {'close': '21:00', 'open': '09:00'}, 'Thursday': {'close': '21:00', 'open': '09:00'}, 'Wednesday': {'close': '21:00', 'open': '09:00'}, 'Tuesday': {'close': '21:00', 'open': '09:00'}}",33.470887,-112.064765,America's Taco Shop,[],True,342,3.5,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'full_bar', 'Has TV': False, 'Good For Groups': True, 'Outdoor Seating': False, 'Attire': 'casual', 'Wi-Fi': 'no', 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': True}, 'Price Range': 2, 'Noise Level': 'average', 'Caters': False, 'Ambience': {'romantic': False, 'intimate': True, 'upscale': False, 'trendy': True, 'hipster': True, 'casual': False, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': False, 'Accepts Credit Cards': True, 'Good For': {'lunch': False, 'dinner': True, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Take-out': True, 'Takes Reservations': True, 'Waiter Service': True, 'Good for Kids': False}",d3MxUXS1b6U2P_gGuCO1-A,"['Asian Fusion', 'Restaurants']",Phoenix,"705 N 1st St
Ste 120
Phoenix, AZ 85004","{'Saturday': {'close': '02:00', 'open': '17:00'}, 'Monday': {'close': '14:00', 'open': '11:00'}, 'Sunday': {'close': '22:00', 'open': '17:00'}, 'Friday': {'close': '02:00', 'open': '17:00'}, 'Thursday': {'close': '14:00', 'open': '11:00'}, 'Wednesday': {'close': '00:00', 'open': '17:00'}, 'Tuesday': {'close': '00:00', 'open': '17:00'}}",33.455863,-112.072167,Sens Asian Tapas & Sake Bar,[],False,242,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'full_bar', 'Has TV': False, 'Good For Groups': True, 'Outdoor Seating': True, 'Attire': 'casual', 'Wi-Fi': 'no', 'Parking': {'valet': True, 'garage': False, 'validated': True, 'lot': True, 'street': False}, 'Price Range': 2, 'Noise Level': 'average', 'Caters': False, 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': True, 'hipster': False, 'casual': False, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': False, 'Accepts Credit Cards': True, 'Good For': {'lunch': True, 'dinner': True, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Take-out': True, 'Takes Reservations': True, 'Waiter Service': True, 'Good for Kids': True}",qjmCVYkwP-HDa35jwYucbQ,"['Vegetarian', 'American (New)', 'Salad', 'Restaurants']",Phoenix,"2502 E Camelback Rd
Phoenix, AZ 85016","{'Saturday': {'close': '22:00', 'open': '10:00'}, 'Monday': {'close': '21:00', 'open': '11:00'}, 'Sunday': {'close': '21:00', 'open': '10:00'}, 'Friday': {'close': '22:00', 'open': '11:00'}, 'Thursday': {'close': '21:00', 'open': '11:00'}, 'Wednesday': {'close': '21:00', 'open': '11:00'}, 'Tuesday': {'close': '21:00', 'open': '11:00'}}",33.5102068,-112.0272041,True Food Kitchen,[],True,679,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'full_bar', 'Good for Kids': False, 'Outdoor Seating': True, 'Wi-Fi': 'free', 'Smoking': 'no', 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': True}, 'Attire': 'casual', 'Take-out': False, 'Good For Dancing': False, 'Caters': False, 'Takes Reservations': True, 'Coat Check': False, 'Has TV': True, 'Good For Groups': True, 'Music': {'dj': False}, 'Happy Hour': True, 'Price Range': 3, 'Noise Level': 'average', 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': True, 'hipster': False, 'casual': False, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': False, 'Accepts Credit Cards': True, 'Good For': {'lunch': False, 'dinner': True, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Waiter Service': True}",YKOvlBNkF4KpUP9q7x862w,"['Bars', 'Latin American', 'Mexican', 'Nightlife', 'Restaurants']",Scottsdale,"3815 N Brown Ave
Scottsdale, AZ 85251","{'Saturday': {'close': '23:00', 'open': '11:00'}, 'Monday': {'close': '22:00', 'open': '11:00'}, 'Sunday': {'close': '22:00', 'open': '11:00'}, 'Friday': {'close': '23:00', 'open': '11:00'}, 'Thursday': {'close': '22:00', 'open': '11:00'}, 'Wednesday': {'close': '22:00', 'open': '11:00'}, 'Tuesday': {'close': '22:00', 'open': '11:00'}}",33.492287,-111.924273,The Mission,[],True,908,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'full_bar', 'Good for Kids': False, 'Outdoor Seating': False, 'Wi-Fi': 'no', 'Smoking': 'no', 'Good For': {'lunch': False, 'dinner': False, 'latenight': True, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Attire': 'dressy', 'Take-out': False, 'Good For Dancing': False, 'Takes Reservations': True, 'Coat Check': False, 'Has TV': False, 'Good For Groups': True, 'Music': {'video': False, 'dj': True, 'jukebox': False, 'live': False}, 'Happy Hour': True, 'Price Range': 2, 'Noise Level': 'average', 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': True, 'hipster': False, 'casual': False, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': False, 'Accepts Credit Cards': True, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': True}, 'Waiter Service': True}",6imLt53br7SJ3av07jjH7w,"['Bars', 'Pizza', 'Nightlife', 'Lounges', 'Restaurants']",Phoenix,"40 N 1st St
Phoenix, AZ 85004","{'Saturday': {'close': '01:00', 'open': '17:00'}, 'Monday': {'close': '01:00', 'open': '11:00'}, 'Sunday': {'close': '01:00', 'open': '17:00'}, 'Friday': {'close': '01:00', 'open': '11:00'}, 'Thursday': {'close': '01:00', 'open': '11:00'}, 'Wednesday': {'close': '01:00', 'open': '11:00'}, 'Tuesday': {'close': '01:00', 'open': '11:00'}}",33.449228,-112.072853,Hanny's,[],True,466,3.5,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'none', 'Has TV': True, 'Good For Groups': True, 'Outdoor Seating': False, 'Attire': 'casual', 'Wi-Fi': 'no', 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}, 'Price Range': 1, 'Noise Level': 'average', 'Caters': False, 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': True, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': False, 'Accepts Credit Cards': True, 'Good For': {'lunch': True, 'dinner': False, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Take-out': True, 'Takes Reservations': False, 'Waiter Service': True, 'Good for Kids': True}",mhQCxOiqp03qnhGRTtPduw,"['Vietnamese', 'Restaurants']",Mesa,"66 S Dobson Rd
Mesa, AZ 85202","{'Saturday': {'close': '20:00', 'open': '09:00'}, 'Monday': {'close': '20:00', 'open': '09:00'}, 'Sunday': {'close': '20:00', 'open': '09:00'}, 'Friday': {'close': '20:00', 'open': '09:00'}, 'Thursday': {'close': '20:00', 'open': '09:00'}, 'Wednesday': {'close': '20:00', 'open': '09:00'}, 'Tuesday': {'close': '20:00', 'open': '09:00'}}",33.4133505,-111.8759922,unPhogettable,[],True,377,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'full_bar', 'Has TV': True, 'Good For Groups': True, 'Outdoor Seating': False, 'Attire': 'casual', 'Wi-Fi': 'no', 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}, 'Price Range': 2, 'Noise Level': 'average', 'Caters': False, 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': True, 'casual': False, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': False, 'Accepts Credit Cards': True, 'Good For': {'lunch': False, 'dinner': True, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Take-out': True, 'Takes Reservations': True, 'Waiter Service': True, 'Good for Kids': False}",rQ4z0EStSZE4acgkne6Hmg,"['American (New)', 'Restaurants']",Phoenix,"2245 N 12th St
Phoenix, AZ 85006","{'Saturday': {'close': '22:00', 'open': '17:00'}, 'Friday': {'close': '22:00', 'open': '17:00'}, 'Wednesday': {'close': '22:00', 'open': '17:00'}, 'Tuesday': {'close': '22:00', 'open': '17:00'}, 'Thursday': {'close': '22:00', 'open': '17:00'}}",33.472853,-112.056065,Tuck Shop,[],True,357,4.0,AZ,business
"{'Dogs Allowed': True, 'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'By Appointment Only': True, 'Parking': {'valet': True, 'garage': True, 'validated': False, 'lot': False, 'street': False}, 'Wi-Fi': 'paid', 'Price Range': 3}",qt_GH5ZBn6xT0CtzNdrvyQ,"['Hotels & Travel', 'Event Planning & Services', 'Hotels']",Paradise Valley,"4949 E Lincoln Dr
Paradise Valley, AZ 85253","{'Saturday': {'close': '00:00', 'open': '12:00'}, 'Monday': {'close': '00:00', 'open': '12:00'}, 'Sunday': {'close': '00:00', 'open': '12:00'}, 'Friday': {'close': '00:00', 'open': '12:00'}, 'Thursday': {'close': '00:00', 'open': '12:00'}, 'Wednesday': {'close': '00:00', 'open': '12:00'}, 'Tuesday': {'close': '00:00', 'open': '12:00'}}",33.5287694,-111.973172,Omni Montelucia Resort & Spa,[],False,212,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'full_bar', 'Has TV': True, 'Good For Groups': True, 'Outdoor Seating': True, 'Attire': 'casual', 'Wi-Fi': 'free', 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}, 'Drive-Thru': False, 'Price Range': 2, 'Dogs Allowed': True, 'Noise Level': 'average', 'Caters': True, 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': True, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': False, 'Accepts Credit Cards': True, 'Good For': {'lunch': True, 'dinner': True, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Take-out': True, 'Takes Reservations': False, 'Waiter Service': True, 'Good for Kids': True}",9Ep4sguv3HH_8lWyzSogjw,"['Burgers', 'American (New)', 'Gluten-Free', 'Restaurants']",Scottsdale,"10392 N Scottsdale Rd
Scottsdale, AZ 85254","{'Saturday': {'close': '22:00', 'open': '09:00'}, 'Monday': {'close': '21:00', 'open': '11:00'}, 'Sunday': {'close': '21:00', 'open': '09:00'}, 'Friday': {'close': '22:00', 'open': '11:00'}, 'Thursday': {'close': '21:00', 'open': '11:00'}, 'Wednesday': {'close': '21:00', 'open': '11:00'}, 'Tuesday': {'close': '21:00', 'open': '11:00'}}",33.5808348,-111.9268582,Indulge Burgers & More,[],False,250,4.0,AZ,business
