attributes,business_id,categories,city,full_address,hours,latitude,longitude,name,neighborhoods,open,review_count,stars,state,type,zip_code,R_cat
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Wheelchair Accessible': True}",KFg2T3nHlzjMByX4y_V8LA,"['Sporting Goods', 'Shopping']",Glendale,"9380 W Glendale Ave
Glendale, AZ 85305","{'Wednesday': {'open': '09:00', 'close': '21:00'}, 'Monday': {'open': '09:00', 'close': '21:00'}, 'Friday': {'open': '09:00', 'close': '21:00'}, 'Thursday': {'open': '09:00', 'close': '21:00'}, 'Tuesday': {'open': '09:00', 'close': '21:00'}, 'Saturday': {'open': '08:00', 'close': '21:00'}, 'Sunday': {'open': '09:00', 'close': '19:00'}}",33.5393539,-112.2613733,Cabela's,[],True,111,3.5,AZ,business,85305,2
{},lBRCMN7wNn-BKUsaOXJRow,"['Pet Groomers', 'Pet Services', 'Pet Stores', 'Pets']",Phoenix,"4230 N 7th Ave
Phoenix, AZ 85013","{'Wednesday': {'open': '09:00', 'close': '20:00'}, 'Monday': {'open': '09:00', 'close': '20:00'}, 'Friday': {'open': '09:00', 'close': '20:00'}, 'Thursday': {'open': '09:00', 'close': '20:00'}, 'Tuesday': {'open': '09:00', 'close': '20:00'}, 'Saturday': {'open': '09:00', 'close': '20:00'}, 'Sunday': {'open': '10:00', 'close': '18:00'}}",33.497753,-112.083885,Wag N' Wash Healthy Pet Center,[],True,124,4.5,AZ,business,85013,2
"{'Good for Kids': True, 'Dogs Allowed': True}",_1QQZuf4zZOyFCvXc0o6Vg,"['Active Life', 'Parks']",Scottsdale,"5401 N Hayden Rd
Scottsdale, AZ 85250","{'Wednesday': {'open': '06:00', 'close': '22:00'}, 'Monday': {'open': '06:00', 'close': '22:00'}, 'Friday': {'open': '06:00', 'close': '22:00'}, 'Thursday': {'open': '06:00', 'close': '22:00'}, 'Tuesday': {'open': '06:00', 'close': '22:00'}, 'Saturday': {'open': '06:00', 'close': '22:00'}, 'Sunday': {'open': '06:00', 'close': '22:00'}}",33.5229446452242,-111.907886266708,Chaparral Off Leash Area,[],True,130,4.5,AZ,business,85250,2
"{'By Appointment Only': False, 'Accepts Credit Cards': True, 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Wheelchair Accessible': True, 'Price Range': 2}",97Z7j4vH0kfzL10AONi4uA,"['Piercing', 'Beauty & Spas']",Tempe,"808 S Ash Ave
Tempe, AZ 85281","{'Wednesday': {'open': '11:00', 'close': '22:00'}, 'Monday': {'open': '11:00', 'close': '22:00'}, 'Friday': {'open': '11:00', 'close': '22:00'}, 'Thursday': {'open': '11:00', 'close': '22:00'}, 'Tuesday': {'open': '11:00', 'close': '22:00'}, 'Saturday': {'open': '11:00', 'close': '22:00'}, 'Sunday': {'open': '12:00', 'close': '20:00'}}",33.4217983,-111.9423997,HTC Body Piercing,[],True,118,5.0,AZ,business,85281,2
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Caters': False, 'Wheelchair Accessible': True}",b3MaC7nWia6uYvJrP8iu1w,"['Food', 'Farmers Market', 'Food Trucks']",Phoenix,"721 N Central Ave
Phoenix, AZ 85004","{'Wednesday': {'open': '17:00', 'close': '20:00'}, 'Monday': {'open': '10:00', 'close': '19:00'}, 'Friday': {'open': '10:00', 'close': '19:00'}, 'Thursday': {'open': '10:00', 'close': '19:00'}, 'Tuesday': {'open': '10:00', 'close': '19:00'}, 'Saturday': {'open': '08:00', 'close': '00:00'}}",33.4560559,-112.0735385,Phoenix Public Market,[],True,150,4.0,AZ,business,85004,2
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Wheelchair Accessible': True}",8qL697NwICTc_ac0-26Ycw,"['Shopping Centers', 'Shopping']",Chandler,"3111 W Chandler Blvd
Chandler, AZ 85226","{'Wednesday': {'open': '10:00', 'close': '21:00'}, 'Monday': {'open': '10:00', 'close': '21:00'}, 'Friday': {'open': '10:00', 'close': '21:00'}, 'Thursday': {'open': '10:00', 'close': '21:00'}, 'Tuesday': {'open': '10:00', 'close': '21:00'}, 'Saturday': {'open': '10:00', 'close': '21:00'}, 'Sunday': {'open': '11:00', 'close': '18:00'}}",33.3022462,-111.897967,Chandler Fashion Center,[],True,120,4.0,AZ,business,85226,2
"{'Accepts Credit Cards': True, 'Price Range': 3, 'Wi-Fi': 'paid', 'Dogs Allowed': True}",yR6kgWuMUNG6fjOrzzhfeQ,"['Hotels & Travel', 'Event Planning & Services', 'Hotels']",Phoenix,"11111 N 7th St
Phoenix, AZ 85020",{},33.5950968646478,-112.065436542034,Pointe Hilton Tapatio Cliffs Resort,[],True,150,3.5,AZ,business,85020,2
"{'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Outdoor Seating': True, 'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 1, 'Wi-Fi': 'free'}",CKjcewWeWvdJ7TzOQbZOIw,"['Food', 'Gelato', 'Coffee & Tea']",Scottsdale,"7605 E Pinnacle Peak Rd
Ste 3
Scottsdale, AZ 85255","{'Wednesday': {'open': '08:30', 'close': '22:00'}, 'Monday': {'open': '08:30', 'close': '22:00'}, 'Friday': {'open': '08:30', 'close': '23:00'}, 'Thursday': {'open': '08:30', 'close': '22:00'}, 'Tuesday': {'open': '08:30', 'close': '22:00'}, 'Saturday': {'open': '08:30', 'close': '23:00'}, 'Sunday': {'open': '13:00', 'close': '22:00'}}",33.6968147,-111.9160441,That's Amore Gelato,[],True,116,5.0,AZ,business,85255,2
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Wi-Fi': 'paid', 'Dogs Allowed': True}",N1xMSUfv1GmfHGa9a3VuJw,"['Hotels & Travel', 'Event Planning & Services', 'Hotels']",Phoenix,"7677 N 16th St
Phoenix, AZ 85020",{},33.5478355,-112.0474569,Pointe Hilton Squaw Peak Resort,[],True,160,3.5,AZ,business,85020,2
{'Good for Kids': True},2RnxG9v0fPngep5M2UajyA,"['Active Life', 'Dog Parks', 'Parks']",Gilbert,"2502 E Ray Rd
Gilbert, AZ 85233",{},33.322816265952,-111.7349421087,Cosmo Dog Park,[],True,123,4.0,AZ,business,85233,2
{},bts6jVczHJuWzpT8Y26UsQ,"['Hotels & Travel', 'Public Transportation', 'Transportation']",Phoenix,"101 N 1st Ave
Ste 1300
Phoenix, AZ 85003","{'Wednesday': {'open': '09:00', 'close': '17:00'}, 'Monday': {'open': '09:00', 'close': '17:00'}, 'Friday': {'open': '09:00', 'close': '17:00'}, 'Thursday': {'open': '09:00', 'close': '17:00'}, 'Tuesday': {'open': '09:00', 'close': '17:00'}, 'Saturday': {'open': '04:30', 'close': '02:00'}, 'Sunday': {'open': '04:30', 'close': '23:00'}}",33.4495314,-112.0747872,METRO light rail,[],True,149,4.0,AZ,business,85003,2
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Wi-Fi': 'free'}",59VVVF8Y9UD1tEpXD5PghQ,"['Hotels & Travel', 'Event Planning & Services', 'Hotels']",Scottsdale,"7707 E McDowell Rd
Scottsdale, AZ 85257","{'Wednesday': {'open': '00:00', 'close': '23:59'}, 'Monday': {'open': '00:00', 'close': '23:59'}, 'Friday': {'open': '00:00', 'close': '23:59'}, 'Thursday': {'open': '00:00', 'close': '23:59'}, 'Tuesday': {'open': '00:00', 'close': '23:59'}, 'Saturday': {'open': '00:00', 'close': '23:59'}, 'Sunday': {'open': '00:00', 'close': '23:59'}}",33.4648293,-111.914198,3 Palms,[],True,135,3.5,AZ,business,85257,2
{},611e9HK9aVDPq9DUcMtNNA,"['Hotels & Travel', 'Transportation', 'Airport Shuttles']",Phoenix,"Phoenix, AZ 85040","{'Wednesday': {'open': '00:00', 'close': '00:00'}, 'Monday': {'open': '00:00', 'close': '00:00'}, 'Friday': {'open': '00:00', 'close': '00:00'}, 'Thursday': {'open': '00:00', 'close': '00:00'}, 'Tuesday': {'open': '00:00', 'close': '00:00'}, 'Saturday': {'open': '00:00', 'close': '00:00'}, 'Sunday': {'open': '00:00', 'close': '00:00'}}",33.4040693,-112.029752,SuperShuttle,[],True,127,4.0,AZ,business,85040,2
"{'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Wheelchair Accessible': True, 'Open 24 Hours': False, 'Accepts Credit Cards': True, 'Price Range': 1, 'Dogs Allowed': True}",L9N4loWpY2bmQumLUv8r3A,"['Books, Mags, Music & Video', 'Musical Instruments & Teachers', 'Shopping']",Mesa,"1056 S Country Club Dr
Mesa, AZ 85210","{'Wednesday': {'open': '09:00', 'close': '22:00'}, 'Monday': {'open': '09:00', 'close': '22:00'}, 'Friday': {'open': '09:00', 'close': '22:00'}, 'Thursday': {'open': '09:00', 'close': '22:00'}, 'Tuesday': {'open': '09:00', 'close': '22:00'}, 'Saturday': {'open': '09:00', 'close': '22:00'}, 'Sunday': {'open': '09:00', 'close': '22:00'}}",33.3955335,-111.8411925,Bookman's Entertainment Exchange,[],True,154,4.0,AZ,business,85210,2
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Wheelchair Accessible': True}",iLODjOOpTExF69CdGPkuuA,"['Food', 'Beer, Wine & Spirits', 'Grocery']",Phoenix,"4707 E Shea Blvd
Phoenix, AZ 85028","{'Wednesday': {'open': '06:00', 'close': '00:00'}, 'Monday': {'open': '06:00', 'close': '00:00'}, 'Friday': {'open': '06:00', 'close': '00:00'}, 'Thursday': {'open': '06:00', 'close': '00:00'}, 'Tuesday': {'open': '06:00', 'close': '00:00'}, 'Saturday': {'open': '06:00', 'close': '00:00'}, 'Sunday': {'open': '06:00', 'close': '00:00'}}",33.5810243,-111.9790689,Fry's Marketplace,[],True,101,4.5,AZ,business,85028,2
"{'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Outdoor Seating': False, 'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 1, 'Wi-Fi': 'no'}",3NqERLqdtQSe0w9540rZrQ,"['Food', 'Desserts', 'Coffee & Tea']",Mesa,"1116 S Dobson Rd
Mesa, AZ 85202","{'Wednesday': {'open': '11:00', 'close': '20:00'}, 'Monday': {'open': '11:00', 'close': '20:00'}, 'Friday': {'open': '11:00', 'close': '20:00'}, 'Thursday': {'open': '11:00', 'close': '20:00'}, 'Tuesday': {'open': '11:00', 'close': '20:00'}, 'Saturday': {'open': '12:00', 'close': '20:00'}, 'Sunday': {'open': '12:00', 'close': '20:00'}}",33.3948018,-111.8751042,The Street,[],True,145,4.5,AZ,business,85202,2
{'Accepts Credit Cards': True},5EsRuaqDdka8J2m2j8X9rg,"['Keys & Locksmiths', 'Home Services']",Phoenix,"Phoenix, AZ 85013","{'Wednesday': {'open': '07:00', 'close': '23:00'}, 'Monday': {'open': '07:00', 'close': '23:00'}, 'Friday': {'open': '07:00', 'close': '23:00'}, 'Thursday': {'open': '07:00', 'close': '23:00'}, 'Tuesday': {'open': '07:00', 'close': '23:00'}, 'Saturday': {'open': '07:00', 'close': '23:00'}, 'Sunday': {'open': '07:00', 'close': '23:00'}}",33.4714445978131,-112.0424420875,A 1 Minute Key Service,[],True,139,5.0,AZ,business,85013,2
"{'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Outdoor Seating': True, 'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 1, 'Wi-Fi': 'free'}",HhNY3X0kyrN5682La6N6Cg,"['Food', 'Coffee & Tea']",Chandler,"2055 N Dobson Rd
Chandler, AZ 85224","{'Wednesday': {'open': '11:00', 'close': '21:00'}, 'Monday': {'open': '11:00', 'close': '21:00'}, 'Friday': {'open': '11:00', 'close': '21:00'}, 'Thursday': {'open': '11:00', 'close': '21:00'}, 'Tuesday': {'open': '11:00', 'close': '21:00'}, 'Saturday': {'open': '11:00', 'close': '21:00'}, 'Sunday': {'open': '11:00', 'close': '21:00'}}",33.3365399,-111.8763382,Boba Tea House,[],True,188,4.0,AZ,business,85224,2
{'Good for Kids': True},ZNi59SPFF2GXSmRrk-f5Rw,"['Arts & Entertainment', 'Cinema']",Phoenix,"565 North 3rd St.
Phoenix, AZ 85004",{},33.453894,-112.069219,AMC Arizona Center 24,[],True,106,3.5,AZ,business,85004,2
"{'Accepts Credit Cards': True, 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Hair Types Specialized In': {'coloring': True, 'curly': True, 'perms': True, 'straightperms': False, 'extensions': False, 'africanamerican': False, 'kids': False, 'asian': True}, 'Wheelchair Accessible': True, 'By Appointment Only': True, 'Price Range': 2, 'Good for Kids': False, 'Dogs Allowed': False}",Yv3qKnnvBwGgEm9iM9aiag,"['Hair Salons', 'Beauty & Spas']",Phoenix,"6315 N 7th St
Ste 5
Phoenix, AZ 85014","{'Wednesday': {'open': '10:00', 'close': '20:00'}, 'Monday': {'open': '10:00', 'close': '19:00'}, 'Friday': {'open': '10:00', 'close': '19:00'}, 'Thursday': {'open': '10:00', 'close': '20:00'}, 'Tuesday': {'open': '10:00', 'close': '20:00'}, 'Saturday': {'open': '09:00', 'close': '18:00'}}",33.5296417,-112.0646734,The Root Salon,[],True,112,4.5,AZ,business,85014,2
"{'Attire': 'casual', 'Wheelchair Accessible': True, 'BYOB': False, 'Waiter Service': False, 'Good For Groups': True, 'Good For Kids': False, 'Alcohol': 'full_bar', 'Outdoor Seating': False, 'BYOB/Corkage': 'no', 'Has TV': True, 'Ambience': {'casual': False, 'touristy': False, 'hipster': True, 'intimate': False, 'romantic': False, 'divey': False, 'trendy': False, 'classy': False, 'upscale': False}, 'Ages Allowed': '21plus', 'Caters': False, 'Good for Kids': False, 'Noise Level': 'loud', 'Takes Reservations': False, 'Take-out': False, 'Good For Dancing': True, 'Music': {'video': False, 'jukebox': False, 'live': False, 'dj': True}, 'Price Range': 2, 'Wi-Fi': 'no', 'Dogs Allowed': False, 'Accepts Credit Cards': True, 'Parking': {'garage': False, 'street': True, 'validated': False, 'valet': False, 'lot': False}, 'Smoking': 'outdoor', 'Happy Hour': False, 'Open 24 Hours': False, 'Good For': {'lunch': False, 'breakfast': False, 'latenight': True, 'dessert': False, 'dinner': False, 'brunch': False}, 'Delivery': False, 'Coat Check': False}",7_7fxuG9ESAFmx-AiMsJHg,"['Bars', 'Nightlife', 'Dance Clubs']",Phoenix,"130 E Washington St
Phoenix, AZ 85004","{'Wednesday': {'open': '21:00', 'close': '02:00'}, 'Monday': {'open': '21:00', 'close': '02:00'}, 'Friday': {'open': '21:00', 'close': '02:30'}, 'Thursday': {'open': '21:00', 'close': '02:00'}, 'Tuesday': {'open': '21:00', 'close': '02:00'}, 'Saturday': {'open': '21:00', 'close': '03:00'}, 'Sunday': {'open': '21:00', 'close': '02:00'}}",33.448587,-112.071756,Bar Smith,[],True,105,3.5,AZ,business,85004,2
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Wi-Fi': 'free', 'Wheelchair Accessible': True, 'Dogs Allowed': True}",-lDo_9oU_xna4_idQP1r4A,"['Hotels & Travel', 'Resorts', 'Event Planning & Services', 'Venues & Event Spaces', 'Hotels']",Scottsdale,"4415 N Civic Center Plz
Scottsdale, AZ 85251","{'Wednesday': {'open': '00:00', 'close': '00:00'}, 'Monday': {'open': '00:00', 'close': '00:00'}, 'Friday': {'open': '00:00', 'close': '00:00'}, 'Thursday': {'open': '00:00', 'close': '00:00'}, 'Tuesday': {'open': '00:00', 'close': '00:00'}, 'Saturday': {'open': '00:00', 'close': '00:00'}, 'Sunday': {'open': '00:00', 'close': '00:00'}}",33.5010191,-111.9208294,Hotel Indigo SCOTTSDALE OLD TOWN,[],True,121,3.5,AZ,business,85251,2
"{'Accepts Credit Cards': True, 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Wheelchair Accessible': True, 'By Appointment Only': True, 'Price Range': 2, 'Good for Kids': True}",yZ6t7vkPPNzBj-EPKMqaqA,"['Hair Salons', 'Beauty & Spas']",Phoenix,"347 E Camelback Rd
Phoenix, AZ 85012","{'Wednesday': {'open': '10:00', 'close': '19:00'}, 'Monday': {'open': '10:00', 'close': '19:00'}, 'Friday': {'open': '10:00', 'close': '19:00'}, 'Thursday': {'open': '10:00', 'close': '19:00'}, 'Tuesday': {'open': '10:00', 'close': '19:00'}, 'Saturday': {'open': '10:00', 'close': '17:00'}}",33.5090243,-112.0673841,Snapdragon Salon,[],True,138,5.0,AZ,business,85012,2
"{'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Wi-Fi': 'free', 'Wheelchair Accessible': True}",84NQRcMC0ldIC86yRw0vpA,"['Food', 'Ice Cream & Frozen Yogurt', 'Gelato', 'Desserts']",Mesa,"5251 E Brown Rd
Ste 104
Mesa, AZ 85205","{'Wednesday': {'open': '11:00', 'close': '21:30'}, 'Monday': {'open': '14:00', 'close': '20:30'}, 'Friday': {'open': '11:00', 'close': '22:00'}, 'Thursday': {'open': '11:00', 'close': '21:30'}, 'Tuesday': {'open': '11:00', 'close': '21:30'}, 'Saturday': {'open': '11:00', 'close': '22:00'}, 'Sunday': {'open': '14:00', 'close': '20:30'}}",33.4373383,-111.7179321,Gelato Dolce Vita,[],True,125,5.0,AZ,business,85205,2
{'Good for Kids': True},1pGC-0jvQ6vN5rzmCHjmfg,"['Arts & Entertainment', 'Cinema']",Tempe,"2000 E Rio Salado Pkwy
Tempe, AZ 85281",{},33.4339668215581,-111.901515444711,Harkins Cine Capri At Tempe Marketplace,[],True,145,4.0,AZ,business,85281,2
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Wheelchair Accessible': True, 'Good for Kids': True}",UU-kkvyX6pyrl_4fK6Qpvg,"['Sporting Goods', 'Shopping', 'Guns & Ammo', 'Outdoor Gear']",Mesa,"1133 N Dobson Rd
Mesa, AZ 85201","{'Wednesday': {'open': '09:00', 'close': '21:00'}, 'Monday': {'open': '09:00', 'close': '21:00'}, 'Friday': {'open': '09:00', 'close': '21:00'}, 'Thursday': {'open': '09:00', 'close': '21:00'}, 'Tuesday': {'open': '09:00', 'close': '21:00'}, 'Saturday': {'open': '09:00', 'close': '21:00'}, 'Sunday': {'open': '09:00', 'close': '21:00'}}",33.4366164,-111.8663979,Bass Pro Shops,[],True,107,4.0,AZ,business,85201,2
"{'Good For Groups': True, 'Noise Level': 'average', 'Music': {'video': False, 'jukebox': False, 'live': True, 'dj': False}, 'By Appointment Only': False, 'Price Range': 2, 'Coat Check': False, 'Outdoor Seating': True, 'Alcohol': 'beer_and_wine', 'Accepts Credit Cards': True, 'Parking': {'garage': True, 'street': True, 'validated': False, 'valet': False, 'lot': False}, 'Smoking': 'outdoor', 'Has TV': False, 'Wheelchair Accessible': True, 'Ambience': {'casual': False, 'touristy': False, 'hipster': False, 'intimate': False, 'romantic': False, 'divey': False, 'trendy': False, 'classy': True, 'upscale': False}, 'Good For Dancing': False, 'Good for Kids': False, 'Happy Hour': False}",-UnYs8XvV1M983xZoREdng,"['Bars', 'Food', 'Arts & Entertainment', 'Venues & Event Spaces', 'Wine Bars', 'Wineries', 'Event Planning & Services', 'Nightlife']",Scottsdale,"7035 E Main St
Scottsdale, AZ 85251","{'Wednesday': {'open': '12:00', 'close': '20:00'}, 'Saturday': {'open': '12:00', 'close': '22:00'}, 'Friday': {'open': '12:00', 'close': '22:00'}, 'Thursday': {'open': '12:00', 'close': '22:00'}, 'Tuesday': {'open': '12:00', 'close': '20:00'}, 'Sunday': {'open': '13:00', 'close': '17:00'}}",33.492517,-111.930037,Su Vino Winery,[],True,121,4.0,AZ,business,85251,2
{'Good for Kids': True},gfhO1Q1c7QCigu7waVpeSg,"['Arts & Entertainment', 'Cinema']",Tempe,"1825 E Elliot Rd
Tempe, AZ 85284",{},33.3490394,-111.9100097,Pollack Tempe Cinemas,[],True,105,4.0,AZ,business,85284,2
{'Good for Kids': True},FkHhy6kWeoJf0xJTqzRWmg,"['Arts & Entertainment', 'Festivals']",Phoenix,"Arizona State Fairgrounds
1826 W McDowell Rd
Phoenix, AZ 85007","{'Wednesday': {'open': '12:00', 'close': '23:30'}, 'Thursday': {'open': '12:00', 'close': '23:30'}, 'Saturday': {'open': '10:00', 'close': '23:30'}, 'Friday': {'open': '12:00', 'close': '23:30'}, 'Sunday': {'open': '10:00', 'close': '23:30'}}",33.4669299,-112.0986796,Arizona Exposition & State Fair,[],True,107,3.0,AZ,business,85007,2
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Wheelchair Accessible': True}",MWoM_zf75KD0VcOm8Yb58A,"['Food', 'Health Markets', 'Grocery', 'Specialty Food']",Chandler,"2955 W Ray Rd
Chandler, AZ 85224","{'Wednesday': {'open': '08:00', 'close': '22:00'}, 'Monday': {'open': '08:00', 'close': '22:00'}, 'Friday': {'open': '08:00', 'close': '22:00'}, 'Thursday': {'open': '08:00', 'close': '22:00'}, 'Tuesday': {'open': '08:00', 'close': '22:00'}, 'Saturday': {'open': '08:00', 'close': '22:00'}, 'Sunday': {'open': '08:00', 'close': '22:00'}}",33.3184402,-111.892792,Whole Foods Market,[],True,155,4.5,AZ,business,85224,2
"{'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Outdoor Seating': True, 'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 1, 'Wi-Fi': 'free'}",ABC57h7Dh1Vy9q3cztAm5A,"['Food', 'Coffee & Tea']",Tempe,"107 E Baseline Rd
Ste A-4
Tempe, AZ 85283","{'Wednesday': {'open': '08:00', 'close': '21:00'}, 'Monday': {'open': '08:00', 'close': '21:00'}, 'Friday': {'open': '08:00', 'close': '21:00'}, 'Thursday': {'open': '08:00', 'close': '21:00'}, 'Tuesday': {'open': '08:00', 'close': '21:00'}, 'Saturday': {'open': '08:00', 'close': '21:00'}, 'Sunday': {'open': '11:00', 'close': '20:00'}}",33.378062078969,-111.93822637872,Solo Café Gourmet Coffee & Tea House,[],True,169,4.5,AZ,business,85283,2
"{'By Appointment Only': False, 'Accepts Credit Cards': True, 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Wheelchair Accessible': True, 'Price Range': 2}",SLO-pJBGR_79SaD1v62JHQ,"['Beauty & Spas', 'Hair Removal', 'Nail Salons']",Chandler,"5055 W Ray Rd
Ste 15
Chandler, AZ 85226","{'Wednesday': {'open': '10:00', 'close': '19:00'}, 'Monday': {'open': '10:00', 'close': '19:00'}, 'Friday': {'open': '09:00', 'close': '19:00'}, 'Thursday': {'open': '10:00', 'close': '19:00'}, 'Tuesday': {'open': '10:00', 'close': '19:00'}, 'Saturday': {'open': '09:00', 'close': '18:00'}, 'Sunday': {'open': '11:00', 'close': '17:00'}}",33.3192377,-111.9294836,Pink Polish,[],True,145,4.0,AZ,business,85226,2
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Wheelchair Accessible': True}",RUZvUPOn90ScX60eETwcCw,"['Food', 'Ethnic Food', 'Grocery', 'Specialty Food']",Peoria,"7575 W Cactus Rd
Peoria, AZ 85381","{'Wednesday': {'open': '09:00', 'close': '21:00'}, 'Monday': {'open': '09:00', 'close': '21:00'}, 'Friday': {'open': '09:00', 'close': '21:00'}, 'Thursday': {'open': '09:00', 'close': '21:00'}, 'Tuesday': {'open': '09:00', 'close': '21:00'}, 'Saturday': {'open': '09:00', 'close': '21:00'}, 'Sunday': {'open': '09:00', 'close': '21:00'}}",33.594892,-112.222145,Lee Lee Oriental Market,[],True,114,4.5,AZ,business,85381,2
"{'Accepts Credit Cards': True, 'Price Range': 3, 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Wheelchair Accessible': True}",2e1jzfiHFGCRpV66gYNVbA,"['Food', 'Health Markets', 'Grocery', 'Specialty Food']",Phoenix,"7111 E Mayo Blvd
Phoenix, AZ 85054","{'Wednesday': {'open': '07:00', 'close': '22:00'}, 'Monday': {'open': '07:00', 'close': '22:00'}, 'Friday': {'open': '07:00', 'close': '22:00'}, 'Thursday': {'open': '07:00', 'close': '22:00'}, 'Tuesday': {'open': '07:00', 'close': '22:00'}, 'Saturday': {'open': '07:00', 'close': '22:00'}, 'Sunday': {'open': '07:00', 'close': '22:00'}}",33.6547180970563,-111.92629694938701,Whole Foods Market,[],True,184,4.5,AZ,business,85054,2
"{'Good For Groups': True, 'Noise Level': 'loud', 'Music': {'video': False, 'jukebox': True, 'live': False, 'dj': False}, 'Accepts Credit Cards': True, 'Price Range': 1, 'Coat Check': False, 'Outdoor Seating': True, 'Alcohol': 'full_bar', 'Parking': {'garage': False, 'street': True, 'validated': False, 'valet': False, 'lot': False}, 'Smoking': 'yes', 'Has TV': True, 'Wheelchair Accessible': True, 'Ambience': {'casual': False, 'touristy': False, 'hipster': False, 'intimate': False, 'romantic': False, 'divey': True, 'trendy': False, 'classy': False, 'upscale': False}, 'Good For Dancing': True, 'Happy Hour': True}",A3xyx-Y_-t3TwBD9E--Zzw,"['Dive Bars', 'Bars', 'Nightlife', 'Sports Bars']",Scottsdale,"7220 E 1st Ave
Scottsdale, AZ 85251","{'Wednesday': {'open': '07:00', 'close': '02:00'}, 'Monday': {'open': '07:00', 'close': '02:00'}, 'Friday': {'open': '07:00', 'close': '02:00'}, 'Thursday': {'open': '07:00', 'close': '02:00'}, 'Tuesday': {'open': '07:00', 'close': '02:00'}, 'Saturday': {'open': '09:00', 'close': '02:00'}, 'Sunday': {'open': '10:00', 'close': '02:00'}}",33.4943638,-111.9255164,Patties,[],True,111,3.5,AZ,business,85251,2
{'Good for Kids': True},FCJHirFzEtj4M1VcuaKieg,"['Museums', 'Arts & Entertainment']",Phoenix,"215 N 7th St
Phoenix, AZ 85034","{'Wednesday': {'open': '09:00', 'close': '16:00'}, 'Saturday': {'open': '09:00', 'close': '16:00'}, 'Friday': {'open': '09:00', 'close': '16:00'}, 'Thursday': {'open': '09:00', 'close': '16:00'}, 'Tuesday': {'open': '09:00', 'close': '16:00'}, 'Sunday': {'open': '09:00', 'close': '16:00'}}",33.4504365,-112.0647763,Children's Museum Of Phoenix,[],True,187,4.5,AZ,business,85034,2
{},hKHCjkB-dnrI8LRfGH6LWw,"['Car Wash', 'Automotive']",Tempe,"2090 Rio Salado Pkwy
Tempe, AZ 85281",{},33.4293978,-111.8973965,Danny's Family Car Wash,[],True,108,2.0,AZ,business,85281,2
"{'Accepts Credit Cards': True, 'Price Range': 3, 'Wi-Fi': 'paid'}",-sAoGZTnFtDZUY9JYWHqlg,"['Hotels & Travel', 'Event Planning & Services', 'Hotels']",Scottsdale,"7277 East Camelback Rd
Scottsdale, AZ 85251",{},33.501547,-111.924147,W Scottsdale,[],True,199,3.5,AZ,business,85251,2
