street,lot,dep_stores,rest,shopping,hotel,art,score
FALSE,FALSE,0,885.5,20,0,0,15
FALSE,FALSE,22.5,116.5,0,0,0,13.5
FALSE,FALSE,0,1581,0,0,0,35
FALSE,FALSE,0,1528.5,643.5,0,0,32
FALSE,FALSE,49,562,85,0,0,112
FALSE,FALSE,0,751.5,34,0,0,10.5
FALSE,TRUE,0,937.5,37.5,0,0,63
FALSE,FALSE,0,998,127,0,0,10.5
FALSE,FALSE,0,66.5,0,0,0,14
FALSE,FALSE,20,1056,69.5,0,0,6
FALSE,FALSE,0,246.5,54,0,0,10
FALSE,TRUE,32,1207.5,118.5,0,0,105
FALSE,TRUE,0,0,0,0,0,24
FALSE,FALSE,0,740.5,108.5,0,0,24.5
FALSE,FALSE,0,312,285,0,0,24.5
FALSE,TRUE,0,1098.5,629.5,0,0,462
FALSE,TRUE,0,13.5,27,0,0,101.5
FALSE,FALSE,0,732.5,255,0,126,24.5
FALSE,TRUE,0,3809,424.5,0,31.5,157.5
FALSE,TRUE,13.5,3243.5,60,0,211.5,31.5
FALSE,TRUE,0,881.5,53.5,89,0,162
FALSE,FALSE,0,205,0,0,0,12
FALSE,FALSE,0,5088.5,80.5,0,0,736
FALSE,FALSE,0,409.5,4.5,28,0,30
FALSE,FALSE,122.5,1633.5,249,0,0,32
FALSE,FALSE,0,64,0,0,0,16
FALSE,FALSE,0,3938.5,424.5,0,31.5,28
FALSE,TRUE,20,738,22.5,0,0,157.5
FALSE,FALSE,0,58,80.5,0,0,10.5
FALSE,TRUE,0,911.5,0,0,0,150.5
FALSE,TRUE,0,15,0,0,0,136
FALSE,FALSE,0,182,18,0,0,17.5
FALSE,FALSE,0,10.5,0,0,0,16
FALSE,FALSE,0,223.5,7.5,0,0,14
FALSE,TRUE,0,1328,0,108,0,609
FALSE,FALSE,0,30,78,0,122.5,10.5
FALSE,FALSE,0,18,0,0,0,18
FALSE,TRUE,0,222.5,61,0,0,80
FALSE,FALSE,0,139.5,0,0,0,10.5
FALSE,FALSE,0,168.5,124,0,0,10.5
FALSE,TRUE,196,3008.5,1000.5,472,0,288
FALSE,TRUE,0,823,69,0,0,992
FALSE,TRUE,64,1113,41.5,0,0,69
FALSE,FALSE,0,1492.5,607,0,0,27.5
FALSE,FALSE,0,81,205,0,444,28
FALSE,FALSE,105.5,3789.5,859,20,180,17.5
FALSE,FALSE,49,614.5,85,0,0,17.5
FALSE,TRUE,170,3368.5,543.5,0,288,252
FALSE,FALSE,0,3950,262.5,0,31.5,16.5
FALSE,FALSE,0,5652.5,111,0,186,13.5
FALSE,FALSE,0,1062,71.5,0,0,27
FALSE,TRUE,0,0,0,0,0,238
FALSE,FALSE,0,0,0,0,0,32
FALSE,TRUE,0,0,0,0,0,336
FALSE,TRUE,0,1508,574,0,63,3388
FALSE,FALSE,13.5,3216,262,0,211.5,22.5
TRUE,FALSE,0,565.5,56,0,0,49
FALSE,FALSE,0,477.5,252,0,0,10
FALSE,FALSE,0,98,108,0,0,14
FALSE,FALSE,49,1449.5,71,0,0,21
FALSE,TRUE,0,417.5,0,20,0,25
FALSE,FALSE,66.5,699.5,114.5,0,0,14
FALSE,TRUE,0,227,56.5,0,0,27
FALSE,TRUE,170,2602,331.5,0,288,147
FALSE,FALSE,44,323,152,0,10.5,9
FALSE,TRUE,0,4519.5,479.5,0,0,100
FALSE,FALSE,0,393,49,0,0,17.5
FALSE,FALSE,0,134.5,0,0,0,10.5
FALSE,FALSE,0,432,4.5,18,0,7.5
FALSE,TRUE,28,256.5,123.5,0,0,321
FALSE,FALSE,0,152,27,0,0,15
FALSE,TRUE,0,7889.5,679,0,99,315
FALSE,FALSE,0,62,0,0,0,18
FALSE,FALSE,0,15981.5,245,0,965.5,27.5
FALSE,FALSE,0,752,0,0,0,132
FALSE,FALSE,0,693,38,0,0,42
FALSE,FALSE,0,1285,607,0,0,56
FALSE,TRUE,0,2473.5,261,0,32.5,198
FALSE,TRUE,0,1297,58.5,0,0,208
FALSE,TRUE,24.5,337,65.5,0,0,69
FALSE,FALSE,144,6385.5,863.5,491,550.5,18
FALSE,FALSE,0,2540.5,31.5,0,0,6
FALSE,FALSE,0,8358.5,717.5,0,99,10
FALSE,FALSE,0,571.5,159,0,0,27
FALSE,TRUE,0,400,16,20,0,144
FALSE,TRUE,0,184,32,0,0,10
FALSE,FALSE,0,477,16,0,0,17.5
FALSE,FALSE,0,729,255,0,126,28
FALSE,FALSE,0,1846.5,46.5,0,0,14
FALSE,TRUE,0,0,0,0,0,196
FALSE,TRUE,0,270.5,57,0,0,32.5
FALSE,TRUE,0,920.5,0,0,0,36
FALSE,TRUE,0,318.5,0,0,0,122.5
FALSE,FALSE,0,0,0,0,0,10.5
FALSE,FALSE,0,0,0,0,0,21
FALSE,TRUE,0,77,108,0,0,66
FALSE,TRUE,0,146,20,0,31.5,39
FALSE,TRUE,0,52.5,56.5,0,0,33
FALSE,TRUE,197,3960.5,700.5,0,166.5,49
FALSE,TRUE,0,6522,42,0,0,25
FALSE,FALSE,0,0,0,0,0,20
FALSE,FALSE,0,3948.5,262.5,0,31.5,18
FALSE,TRUE,0,505.5,59.5,0,0,304
FALSE,TRUE,0,1860.5,38,0,0,387
FALSE,FALSE,200,244,155.5,0,0,73.5
FALSE,FALSE,0,1416,0,0,0,35
FALSE,TRUE,0,1705,18,0,0,720
FALSE,TRUE,0,257,53,0,0,101.5
FALSE,TRUE,49,560,53.5,0,0,72
FALSE,FALSE,0,973,25.5,0,0,10
FALSE,FALSE,0,51,12,0,0,30
FALSE,FALSE,0,399.5,10.5,0,0,36
FALSE,FALSE,0,2405,129.5,0,0,7.5
FALSE,FALSE,0,6295,461,1372,138,31.5
FALSE,TRUE,0,792,0,0,0,92
FALSE,FALSE,0,0,0,0,0,10
FALSE,FALSE,0,136,0,0,0,15
FALSE,TRUE,0,0,0,0,0,132
FALSE,TRUE,0,987.5,38,0,0,1260
FALSE,TRUE,45.5,3675.5,705.5,0,216,234.5
FALSE,TRUE,0,132.5,0,0,0,31.5
FALSE,FALSE,36,659,187,0,60,18
FALSE,FALSE,0,171.5,0,0,0,20
TRUE,FALSE,144,3524,87,476,623,350
FALSE,TRUE,0,613,317,8,0,105
FALSE,FALSE,0,0,0,0,0,54
FALSE,TRUE,0,0,0,0,0,792
FALSE,TRUE,0,0,0,0,0,72
FALSE,TRUE,0,825,122,0,0,64
FALSE,TRUE,0,3337.5,581,0,0,297
FALSE,TRUE,123,1960,52,0,40.5,644
FALSE,TRUE,0,424.5,18,0,0,35
FALSE,TRUE,0,1751.5,58.5,0,0,72
FALSE,TRUE,45.5,3634,705.5,0,216,276
FALSE,TRUE,45.5,3885.5,705.5,0,216,24.5
FALSE,TRUE,0,1182.5,25,0,0,1035
FALSE,TRUE,0,13.5,170.5,0,0,310.5
TRUE,FALSE,0,14664,598,1894,550.5,483
FALSE,TRUE,0,4898.5,119,0,0,252
FALSE,TRUE,0,466.5,20,0,0,76
FALSE,TRUE,0,5220.5,157.5,52.5,0,2184
TRUE,FALSE,0,6737,0,0,22.5,264
FALSE,FALSE,197,4407,1076.5,0,0,10.5
FALSE,FALSE,0,0,0,0,0,14
FALSE,FALSE,0,0,0,0,0,35
FALSE,TRUE,0,1817,0,108,0,120
FALSE,TRUE,0,2469,252.5,0,153,36
FALSE,TRUE,0,1313,91.5,89,0,140
FALSE,FALSE,0,171,0,0,0,24
FALSE,TRUE,0,311.5,0,0,0,748
FALSE,TRUE,45.5,3364,705.5,0,216,546
FALSE,TRUE,0,1165,158.5,0,0,462
FALSE,FALSE,0,0,0,0,0,13.5
FALSE,FALSE,0,179,0,0,0,16
FALSE,FALSE,0,1433,0,0,0,18
FALSE,TRUE,0,0,0,0,0,133
FALSE,TRUE,0,3540.5,335.5,0,0,129.5
FALSE,TRUE,0,2469.5,40,0,0,532
FALSE,TRUE,0,250.5,49,0,0,156
FALSE,TRUE,0,5544,450.5,0,0,21
FALSE,FALSE,0,0,0,0,0,10.5
FALSE,FALSE,0,0,0,0,0,12
FALSE,FALSE,0,42.5,0,0,0,48
TRUE,TRUE,0,3763.5,0,1127,0,87
FALSE,TRUE,0,337.5,20,0,0,261
FALSE,TRUE,0,0,0,0,0,616
FALSE,FALSE,0,0,0,0,0,10
FALSE,FALSE,0,7959.5,211,0,861,24.5
FALSE,TRUE,0,1489.5,1314.5,0,354,588
TRUE,FALSE,0,4292,1912,0,114,45.5
FALSE,TRUE,0,83,46.5,0,0,1777.5
FALSE,TRUE,0,842.5,117,0,189,556
TRUE,TRUE,0,1224.5,232.5,0,0,101.5
FALSE,TRUE,0,177,0,0,20,294
TRUE,FALSE,0,12232,474.5,1618,196.5,68
FALSE,FALSE,0,0,0,0,0,37.5
FALSE,TRUE,0,0,0,284,0,1924
FALSE,FALSE,0,70,0,0,0,15
FALSE,TRUE,0,1240,544,0,0,42
FALSE,FALSE,45.5,3895,705.5,0,216,15
FALSE,FALSE,0,167,124,0,0,12
FALSE,TRUE,0,2274.5,30,0,44,524
FALSE,TRUE,0,3061,289.5,0,103.5,336
FALSE,TRUE,0,419.5,0,0,0,693
FALSE,TRUE,0,562,0,0,0,236
FALSE,TRUE,0,1857.5,25,0,0,38.5
TRUE,FALSE,0,13381.5,494.5,1894,138,185.5
TRUE,FALSE,0,7203.5,740,0,162.5,913.5
FALSE,FALSE,0,0,0,0,0,22.5
FALSE,TRUE,0,56,111,0,0,580
FALSE,FALSE,0,899.5,0,760,0,60
FALSE,TRUE,0,59,15,0,0,50
FALSE,TRUE,0,4614.5,575.5,0,99,28
FALSE,TRUE,152.5,3871,437,0,0,32
FALSE,TRUE,0,0,0,0,0,954
FALSE,TRUE,0,8390.5,458,0,0,464
FALSE,FALSE,0,171.5,18,0,0,28
FALSE,FALSE,144,3647,87,476,623,351
FALSE,FALSE,0,842.5,135,0,0,3
FALSE,TRUE,0,1848.5,311,0,0,1359
FALSE,FALSE,0,48,0,0,0,42.5
FALSE,TRUE,0,916,56,0,0,168
FALSE,TRUE,0,225.5,0,0,0,148
TRUE,FALSE,0,6254.5,211,0,906,374.5
FALSE,TRUE,0,701.5,1314.5,0,354,94.5
FALSE,TRUE,277,3978,682,0,0,296
FALSE,TRUE,0,772,0,0,0,284
FALSE,TRUE,0,1594.5,0,391.5,0,51
FALSE,FALSE,0,0,0,0,10.5,46
FALSE,TRUE,0,98,45,0,15,588
TRUE,FALSE,0,14668.5,460.5,0,965.5,1235.5
TRUE,FALSE,0,5730,80.5,0,0,94.5
FALSE,TRUE,0,724.5,13.5,0,412,460
FALSE,FALSE,144,6984,694.5,63,0,8
FALSE,TRUE,0,240,142.5,0,0,85
FALSE,TRUE,0,1644.5,30,0,0,430.5
FALSE,FALSE,0,384.5,0,0,0,13.5
FALSE,FALSE,0,40,0,0,0,155
FALSE,FALSE,0,7867,742,0,99,24
FALSE,TRUE,0,3445,424.5,0,31.5,521.5
FALSE,FALSE,0,2966.5,0,108,0,28
FALSE,TRUE,0,12,58,0,40.5,440
TRUE,FALSE,0,14097,559.5,1414,1151,12
FALSE,TRUE,0,0,0,0,0,732
TRUE,FALSE,0,6660.5,91,0,542,94.5
FALSE,TRUE,0,542.5,87.5,0,0,241.5
FALSE,TRUE,0,0,0,0,0,1224
FALSE,TRUE,0,1102.5,0,0,28,455
TRUE,TRUE,0,956,194.5,0,0,448
FALSE,TRUE,0,1392.5,504,0,0,273
FALSE,TRUE,0,129.5,0,0,0,148
FALSE,TRUE,0,4418.5,404.5,0,0,70
FALSE,TRUE,0,729.5,190,0,101.5,130.5
FALSE,TRUE,36,276,153,0,0,192.5
FALSE,TRUE,0,8848,42,0,30,399
FALSE,TRUE,0,0,0,0,0,28
FALSE,TRUE,63,631.5,643.5,0,242.5,731.5
FALSE,FALSE,0,0,35,0,0,10.5
FALSE,TRUE,0,3145,0,0,0,252
FALSE,TRUE,121,3697,517,0,0,98
FALSE,TRUE,0,456,24,0,0,279
FALSE,FALSE,0,2226.5,229,0,0,24
FALSE,FALSE,0,346,0,0,0,52
FALSE,TRUE,0,0,0,0,0,66.5
FALSE,TRUE,0,2917.5,31.5,0,0,72
TRUE,TRUE,0,3467,361.5,0,288,343
FALSE,FALSE,0,0,27,0,0,28
FALSE,TRUE,0,456,0,0,0,294
FALSE,FALSE,24.5,558,10.5,0,0,178.5
FALSE,TRUE,0,2048.5,235,0,0,408
FALSE,TRUE,152.5,3331,427,0,0,572
FALSE,FALSE,0,0,0,0,0,24
FALSE,FALSE,0,12.5,28,0,0,17.5
FALSE,TRUE,0,3677,361.5,0,288,147
TRUE,TRUE,0,4194.5,447.5,0,119,1476
FALSE,TRUE,152.5,3409.5,427,0,0,493.5
FALSE,TRUE,0,10,0,0,0,1098
FALSE,TRUE,0,2073,18,0,0,352
FALSE,TRUE,206.5,3072,150.5,0,0,92
FALSE,FALSE,0,218.5,23.5,18,15,9
FALSE,FALSE,0,156.5,0,0,0,7.5
FALSE,FALSE,168,3358,179.5,0,0,18
FALSE,TRUE,0,0,0,0,0,528
FALSE,TRUE,105.5,3603,721,20,180,115
FALSE,TRUE,0,0,0,0,0,54
FALSE,TRUE,0,982.5,56,0,0,101.5
FALSE,TRUE,110,234,10.5,0,0,143.5
FALSE,TRUE,0,0,0,0,0,94.5
FALSE,TRUE,0,463.5,0,0,0,264
FALSE,FALSE,12.5,466,0,0,0,15
FALSE,TRUE,0,6654.5,601.5,56,0,612
FALSE,TRUE,0,2406,57,0,0,265.5
FALSE,FALSE,45.5,3900,705.5,0,216,10
FALSE,FALSE,0,17.5,28,0,0,12.5
FALSE,TRUE,48,4371,416,0,288,322
FALSE,TRUE,0,2608.5,261,0,32.5,63
FALSE,FALSE,0,945,0,0,0,7.5
FALSE,TRUE,0,20,0,0,0,171.5
FALSE,TRUE,0,271,14,0,0,120
FALSE,FALSE,24.5,705.5,10.5,0,0,45
FALSE,FALSE,0,191,56.5,0,0,63
FALSE,FALSE,32,1305,118.5,0,0,7.5
TRUE,FALSE,0,7306,211,0,861,344
FALSE,FALSE,49,811.5,55,0,0,54
FALSE,FALSE,0,5570,10.5,75,0,40
FALSE,TRUE,0,2240.5,119,0,0,220.5
FALSE,TRUE,0,1154,141.5,0,0,117
FALSE,TRUE,30,579,106,20,0,340
FALSE,FALSE,0,0,0,0,0,4
FALSE,FALSE,0,4183,99.5,0,0,17.5
FALSE,TRUE,0,0,0,0,0,264
FALSE,FALSE,0,0,0,0,0,48
FALSE,FALSE,0,0,0,0,0,92
FALSE,TRUE,35,1293.5,61,0,32.5,54
FALSE,TRUE,152.5,3768,427,0,0,135
FALSE,FALSE,28,564,123.5,0,0,13.5
FALSE,TRUE,0,4548.5,80.5,0,0,1276
FALSE,TRUE,0,3740,361.5,0,288,70
FALSE,FALSE,196,9899,2596.5,336,0,744
FALSE,TRUE,0,4553,504,0,0,283.5
FALSE,FALSE,13.5,528,287,0,0,27
FALSE,TRUE,0,638.5,0,0,0,116
FALSE,TRUE,0,1837.5,173.5,0,325.5,75
FALSE,TRUE,0,645,0,0,0,105
FALSE,FALSE,0,0,0,0,0,18
FALSE,TRUE,0,44,0,0,0,24
FALSE,TRUE,0,42,0,0,0,38.5
FALSE,FALSE,0,1138.5,91.5,472,0,10.5
FALSE,TRUE,0,0,0,0,0,24
FALSE,TRUE,0,4.5,429.5,0,50,539
FALSE,TRUE,0,235,7.5,0,0,62.5
FALSE,FALSE,0,0,0,0,0,20
FALSE,FALSE,0,0,0,0,0,14
TRUE,FALSE,144,4716.5,80,1243,807.5,955.5
FALSE,TRUE,52.5,2598.5,54,0,44,228
FALSE,TRUE,64,879.5,28,0,0,115.5
FALSE,TRUE,0,207,322,0,0,728
FALSE,TRUE,0,2036,38,0,0,211.5
FALSE,FALSE,0,6940.5,2057.5,72,1472.5,24.5
FALSE,FALSE,0,3595.5,235,0,31.5,35
FALSE,FALSE,0,40,0,0,0,9
FALSE,TRUE,0,129,0,0,0,35
FALSE,FALSE,0,0,0,0,0,42
FALSE,TRUE,0,9,0,0,0,40
FALSE,TRUE,0,0,69.5,0,0,445.5
FALSE,TRUE,0,707.5,47.5,0,0,276
FALSE,TRUE,0,4596,0,0,0,1197
FALSE,TRUE,0,114,0,0,0,16
TRUE,FALSE,0,14936,460.5,0,965.5,968
FALSE,TRUE,0,117.5,175.5,0,0,352
FALSE,TRUE,196,11982.5,2638,510,1298.5,2716
FALSE,TRUE,0,0,0,0,0,60
TRUE,FALSE,0,7359.5,211,0,861,290.5
FALSE,FALSE,258.5,486.5,189,0,0,7.5
FALSE,TRUE,0,820,20,0,0,80.5
TRUE,FALSE,0,13028.5,598,1894,550.5,1631
FALSE,TRUE,0,2337.5,476,0,0,364
FALSE,FALSE,0,218,0,77,0,7.5
FALSE,FALSE,0,2067,280.5,0,0,388
TRUE,FALSE,0,1717.5,266.5,0,0,423
FALSE,TRUE,0,380,0,0,0,1428
FALSE,TRUE,0,3586,361.5,0,288,224
FALSE,TRUE,170,2509,331.5,0,288,240
FALSE,TRUE,0,937.5,37.5,0,0,63
FALSE,TRUE,0,418,122,0,0,319.5
FALSE,TRUE,0,0,39,0,14,84
FALSE,TRUE,0,644,45,0,15,42
FALSE,TRUE,144,9519.5,765.5,63,0,63
FALSE,FALSE,0,0,14,0,0,12
FALSE,FALSE,0,13546,494.5,1894,322.5,21
FALSE,TRUE,0,17.5,0,0,0,145
FALSE,FALSE,0,875,122,27.5,0,14
FALSE,TRUE,0,239.5,36,0,0,144
FALSE,TRUE,0,121.5,0,0,0,52.5
FALSE,TRUE,0,574.5,18,24,0,54
FALSE,TRUE,0,0,101.5,0,0,99
FALSE,TRUE,0,99,0,0,0,76.5
FALSE,TRUE,0,0,0,0,0,454.5
FALSE,FALSE,258.5,1554,136,0,0,8
FALSE,FALSE,168,2221,147,0,0,17.5
FALSE,TRUE,0,3891.5,479.5,0,0,728
FALSE,TRUE,0,0,0,0,0,92
FALSE,FALSE,64,1025,28,0,0,45
FALSE,FALSE,0,192.5,175,0,0,32.5
FALSE,TRUE,0,1705.5,476,0,0,111
TRUE,FALSE,0,1879,280.5,0,0,45
FALSE,FALSE,0,2453.5,119,0,0,7.5
FALSE,FALSE,0,1131.5,0,0,0,224
FALSE,TRUE,0,1002,125.5,0,0,130
FALSE,TRUE,0,1672,775,0,0,40
FALSE,FALSE,0,5511,10.5,75,0,21
TRUE,FALSE,0,7478,25,752,25,44
FALSE,TRUE,0,871,112,0,31.5,264
FALSE,TRUE,0,393,0,0,0,40
FALSE,TRUE,7.5,78.5,34.5,0,0,202.5
FALSE,TRUE,0,777.5,0,760,0,182
FALSE,TRUE,0,1264,202,0,0,140
FALSE,FALSE,0,158.5,15,0,0,28
FALSE,TRUE,0,4108.5,404.5,0,0,952
FALSE,TRUE,0,103,40.5,0,0,40
FALSE,TRUE,0,1928,30,0,0,147
FALSE,TRUE,0,2921.5,102.5,0,0,80
FALSE,FALSE,0,134.5,0,0,0,10.5
FALSE,TRUE,0,300,0,0,0,7.5
FALSE,TRUE,0,814.5,138,0,31.5,30
FALSE,FALSE,0,200.5,0,94.5,0,25
TRUE,FALSE,0,70.5,0,0,0,68
FALSE,TRUE,42,90.5,0,0,0,288
TRUE,FALSE,0,1447.5,280.5,0,0,584.5
FALSE,TRUE,0,119,0,0,0,94.5
FALSE,FALSE,0,1373,25,0,0,15
TRUE,FALSE,0,15519,460.5,0,965.5,385
FALSE,FALSE,0,0,52.5,0,0,94.5
FALSE,TRUE,0,1649,0,0,0,1748
FALSE,TRUE,0,1000,56,0,0,84
TRUE,TRUE,0,15298.5,460.5,0,965.5,605.5
FALSE,TRUE,32,714,84,0,0,231
FALSE,TRUE,0,209,0,0,20,30
FALSE,TRUE,0,3304.5,0,0,0,92.5
FALSE,FALSE,144,3889,80,476,681.5,81
FALSE,FALSE,0,32.5,48,0,0,37.5
FALSE,TRUE,0,2118.5,229,0,0,132
FALSE,TRUE,0,544.5,51,0,0,364
FALSE,TRUE,0,1020,33.5,0,412,206.5
TRUE,TRUE,0,1154.5,240,0,0,171.5
TRUE,FALSE,0,2752,20,0,288.5,24
FALSE,FALSE,0,17.5,44,0,0,32.5
FALSE,FALSE,0,661,101,0,0,10
FALSE,FALSE,0,7501,25,752,25,21
FALSE,TRUE,0,4371.5,179.5,0,0,152.5
TRUE,FALSE,0,6226.5,555,0,0,2965.5
FALSE,TRUE,44,317,92.5,0,10.5,15
FALSE,TRUE,0,328,0,0,0,18
FALSE,TRUE,0,0,0,0,0,18
FALSE,FALSE,0,9749.5,742,0,99,24
FALSE,TRUE,0,852,0,0,0,32
FALSE,TRUE,0,3467.5,248,0,288,87.5
FALSE,TRUE,0,297,122,27.5,0,592
TRUE,FALSE,0,19998.5,1746,0,1420.5,770
FALSE,TRUE,0,3882.5,416,0,288,255
FALSE,TRUE,125,3087.5,525,0,0,153
FALSE,TRUE,45.5,3808,705.5,0,216,102
FALSE,TRUE,197,2661,941,0,0,385
FALSE,TRUE,0,958,56,0,0,126
FALSE,TRUE,159,2251,342,0,76,33
FALSE,TRUE,9,1167.5,547,0,0,95
FALSE,TRUE,0,231,91,0,0,31.5
FALSE,TRUE,0,1134.5,85,0,0,87.5
TRUE,TRUE,0,154.5,0,1127,0,3696
FALSE,TRUE,0,3067.5,311,0,0,140
FALSE,TRUE,0,3914,3,0,0,160
FALSE,TRUE,0,101.5,27,0,0,13.5
FALSE,TRUE,0,108,16,0,0,234.5
TRUE,TRUE,0,6389,0,0,22.5,612
FALSE,TRUE,123,2820,52,0,40.5,342
FALSE,TRUE,0,4553.5,450.5,0,0,1011.5
FALSE,TRUE,0,1386.5,0,0,0,104
FALSE,TRUE,210.5,7182,2514,63,0,3000
FALSE,TRUE,0,657,0,0,0,93
FALSE,TRUE,196,14527.5,2638,510,1298.5,171
FALSE,TRUE,0,0,0,0,0,42
FALSE,TRUE,0,0,0,0,0,88
FALSE,FALSE,0,1346,173.5,0,325.5,10.5
FALSE,TRUE,0,414.5,0,0,0,91
FALSE,TRUE,0,586,16,0,0,140
FALSE,FALSE,0,2530,78,20,234.5,15
TRUE,FALSE,0,1815,280.5,0,0,217
FALSE,FALSE,0,162,0,0,0,21
FALSE,TRUE,258.5,558,136,54,0,738
FALSE,TRUE,0,0,0,0,0,81
FALSE,FALSE,0,233.5,0,0,0,24.5
FALSE,TRUE,0,251,4.5,28,0,42
FALSE,FALSE,0,2491.5,258,0,0,31.5
FALSE,TRUE,0,112,62.5,0,0,111
FALSE,TRUE,168,1842.5,147,0,0,396
FALSE,TRUE,19,40,34.5,0,0,63
FALSE,FALSE,0,2201.5,229,0,0,49
FALSE,FALSE,0,1154,0,0,0,35
FALSE,TRUE,0,0,0,0,0,126
FALSE,TRUE,0,70,0,0,0,60
FALSE,FALSE,12.5,449,0,0,0,32
FALSE,FALSE,0,0,0,0,0,17.5
FALSE,TRUE,0,2499.5,261,0,32.5,172
FALSE,FALSE,0,1380.5,84,0,0,17.5
FALSE,FALSE,0,736,163.5,0,0,21
FALSE,TRUE,0,963,99,0,0,56
FALSE,TRUE,0,28,47.5,0,444,81
FALSE,TRUE,0,3921,432,0,75,294
TRUE,FALSE,0,8783,2343,0,1054.5,140
FALSE,TRUE,0,2373,106,0,234.5,172
FALSE,TRUE,0,0,0,0,0,164
FALSE,FALSE,0,1187,85,0,0,14
FALSE,TRUE,42,333,0,0,0,24.5
FALSE,TRUE,0,117,198,0,0,1552
FALSE,TRUE,0,1191,42,0,0,63
FALSE,FALSE,0,1134.5,0,0,0,130
FALSE,TRUE,0,1953,81,0,0,340
FALSE,FALSE,0,525.5,0,0,0,30
FALSE,FALSE,0,4243,7.5,0,0,46
TRUE,FALSE,0,1482.5,47,480,25,105
FALSE,TRUE,105.5,3389,721,20,180,329
FALSE,TRUE,0,1996,1394,8,0,576
FALSE,FALSE,0,480,0,0,0,12
FALSE,TRUE,0,403,175.5,0,0,66.5
FALSE,TRUE,0,2124.5,38,0,0,123
FALSE,TRUE,0,134,192,0,0,371
FALSE,TRUE,0,1077.5,131.5,77,0,217
FALSE,TRUE,122.5,1644.5,249,0,0,21
FALSE,FALSE,110,370,10.5,0,0,7.5
FALSE,TRUE,0,5317,80.5,0,0,507.5
FALSE,FALSE,18,173.5,18,0,0,8
FALSE,TRUE,0,2700.5,629.5,0,0,171
FALSE,FALSE,258.5,1884,160.5,0,0,33
FALSE,TRUE,0,2655.5,348,0,107,2856
FALSE,TRUE,0,2020,81,0,18,164.5
FALSE,TRUE,0,1304,450,0,0,648
FALSE,TRUE,0,1001.5,38,0,0,497
FALSE,TRUE,0,357,292,0,0,93
FALSE,TRUE,0,691,255,0,0,66
FALSE,TRUE,66.5,3728,772.5,0,0,672
FALSE,FALSE,0,1339.5,0,0,0,16
FALSE,FALSE,0,462,0,0,24.5,409.5
FALSE,TRUE,0,256,81,0,0,161
FALSE,TRUE,0,877.5,256,0,0,580
FALSE,TRUE,0,1216,0,0,0,204
FALSE,FALSE,0,0,0,0,0,18
FALSE,TRUE,0,57,13.5,0,0,107.5
FALSE,FALSE,0,101,0,0,0,56
FALSE,FALSE,0,0,0,0,0,24.5
FALSE,TRUE,0,667,163.5,0,0,90
FALSE,TRUE,0,3676,262.5,0,31.5,290.5
FALSE,FALSE,144,3859,87,548,623,15
FALSE,FALSE,0,25.5,0,0,0,4.5
FALSE,TRUE,0,2991,54.5,25,0,77
FALSE,TRUE,0,45,0,0,0,124
FALSE,FALSE,0,138,0,0,0,12
FALSE,TRUE,52.5,2829.5,54,0,44,48
FALSE,FALSE,0,2868,152,0,0,27.5
FALSE,TRUE,0,1069,54,0,0,177
FALSE,TRUE,0,6533,346.5,0,0,88
FALSE,FALSE,0,745,15,192.5,0,36
FALSE,FALSE,0,0,256,0,0,12
TRUE,FALSE,0,254,0,0,0,31.5
FALSE,TRUE,66.5,7635.5,2271,0,0,68
FALSE,TRUE,0,2437.5,252.5,0,153,67.5
TRUE,FALSE,32,1228.5,118.5,0,0,108.5
FALSE,TRUE,32,781.5,42,0,0,265.5
FALSE,FALSE,122.5,1766.5,249,0,0,20
FALSE,TRUE,14,3383.5,630,0,288,1211
FALSE,TRUE,32,858,42,0,0,189
FALSE,TRUE,144,209.5,0,0,0,40
FALSE,TRUE,0,1644.5,67.5,0,0,1029
FALSE,TRUE,0,408.5,0,0,0,24.5
FALSE,TRUE,52.5,1001.5,111,0,44,28
FALSE,TRUE,0,122.5,23.5,0,15,105
FALSE,TRUE,0,184.5,0,0,0,60
FALSE,FALSE,0,0,0,0,0,17.5
FALSE,FALSE,0,1492.5,38,0,0,6
FALSE,TRUE,123,2334,52,0,40.5,270
FALSE,TRUE,35,2229.5,286,0,32.5,76.5
FALSE,FALSE,0,601.5,18,24,0,27
FALSE,TRUE,231.5,3484.5,166.5,0,0,174
FALSE,FALSE,0,2916,152,0,0,16
FALSE,TRUE,0,4993,432,0,30,1588
FALSE,FALSE,0,8142,211,0,861,18
TRUE,TRUE,0,0,0,0,0,135
FALSE,TRUE,0,712.5,31.5,0,0,52.5
TRUE,FALSE,0,1820,20,0,216.5,956
FALSE,TRUE,0,2507,57,0,0,164.5
FALSE,FALSE,15,991.5,28,0,0,24.5
FALSE,TRUE,0,389,192,0,0,116
FALSE,TRUE,0,603,0,0,0,147
TRUE,FALSE,0,144,92,0,0,2713.5
FALSE,FALSE,197,4405.5,1076.5,0,0,12
FALSE,TRUE,0,237,18,24,0,391.5
FALSE,TRUE,0,1092.5,235,0,0,128
FALSE,TRUE,0,1000,775,0,0,712
FALSE,TRUE,0,6269,266.5,0,13.5,378
FALSE,FALSE,0,14079,559.5,1414,1151,30
FALSE,TRUE,0,301.5,35,0,0,57
FALSE,FALSE,0,208.5,35,0,0,15
FALSE,TRUE,292,395,169,0,0,35
