,biz_id,lat,lon,marker,dec_score,size,dec_score_num,score
1322,JUe_TAe9T9MZXutb5fblDg,33.4802381,-112.077889,dot3,blue,1,2,28
1323,MiajUnwoG7RGoaolO1rPaw,33.4803042,-111.9602653,dot3,red,1,4,440
1324,fWjyVcu7IP3hl6u5VG2RQw,33.447091,-112.07149,dot3,green,1,1,12
1325,pfTwzep_4hRTX_jXoi38cw,33.4949153,-112.063869,dot3,red,1,4,732
1326,lHZmz_QUoARjiz520BeKMg,33.449188,-112.0772,dot3,yellow,1,3,94.5
1327,igD5We_87JFrtaaR7bh_Xg,33.6308568,-112.0309244,dot3,red,1,4,241.5
1328,Tt6DYs0TyERWHWW5xiRL_A,33.640832,-112.151282,dot3,red,1,4,1224
1329,IRxBQfA7FdHhzrPjtBxuuw,33.484487,-112.07643,dot3,red,1,4,455
1330,asebFFgabg_lfoNpGJHZlQ,33.494997,-112.045639,dot3,red,1,4,448
1331,0BpMvu5B9fY-KEbOuxLtFQ,33.6399519,-112.0191651,dot3,red,1,4,273
1332,cWBqZThx4RWNzPJbJ_oXOg,33.5967879,-111.98048,dot3,yellow,1,3,148
1333,v1YerIajfn5ihf9PE-xxFA,33.6756727,-111.9791944,dot3,blue,1,2,70
1334,k2VWmgtAOT1kMHUWrYhrAw,33.4808928,-112.0177308,dot3,yellow,1,3,130.5
1335,znBnrQNq1FdUt5aIGAbyuQ,33.5773539,-112.1248113,dot3,yellow,1,3,192.5
1336,NNGJQF3WeIHzGzweCpZ-VA,33.472674,-112.064752,dot3,red,1,4,399
1337,RJJB5uppjvpLzC2gOjjbqA,33.4799838,-111.9870563,dot3,blue,1,2,28
1338,KV-yJLmlODfUG1Mkds6kYw,33.6021726,-111.9836359,dot3,red,1,4,731.5
1339,WDffbqRoBhTlJKceyaF2zA,33.711456,-112.092945,dot3,green,1,1,10.5
1340,5_Il_eOuwOMMoiT8jGBxyQ,33.5754756,-112.0651766,dot3,red,1,4,252
1341,mBDhy9j4qwKRnf4h8UQnrQ,33.600769,-111.978772,dot3,yellow,1,3,98
1342,v48aS-Z-nw6o9qsHdHz8zA,33.71242614,-112.1128017,dot3,red,1,4,279
1343,XmJtUUTpgmeYQs_69uZ89Q,33.640408,-111.995167,dot3,green,1,1,24
1344,OL9p2tme85Sd3d8mCiSOxw,33.436293,-112.011827,dot3,blue,1,2,52
1345,E0fZHHInMb6xscHDrPlh4Q,33.474237,-112.0650971,dot3,blue,1,2,66.5
1346,4y9s1y8WxumJB9ypewvXCA,33.4951237,-111.9954348,dot3,yellow,1,3,72
1347,R2FuwuSjmyvzNWNfqzKUvw,33.7150071,-112.1129733,dot3,red,1,4,343
1348,8_mbjbTK_Ci3DljpzdipuA,33.392492,-112.074022,dot3,blue,1,2,28
1349,8T8B_xK10FuO6MBOFcVQ3w,33.6836613,-112.0984005,dot3,red,1,4,294
1350,CMI3SF1-YwAEfUXYkKS53Q,33.5818251,-112.1250101,dot3,yellow,1,3,178.5
1351,YxLiLBNTm4cOg7OlKKLmVw,33.304703,-111.981558,dot3,red,1,4,408
1352,24OmQWFTnbfGv-e8GyEMAw,33.5834449,-111.9770187,dot3,red,1,4,572
1353,o5Ej_N6wXbYPaZ5h1wqfDg,33.412207,-112.014327,dot3,green,1,1,24
1354,8UhKnPs2Jvz7vjzqYCTcWg,33.378959,-112.101774,dot3,green,1,1,17.5
1355,dzSPa5kkpQIRjMOHvDUF_Q,33.71453724,-112.1109362,dot3,yellow,1,3,147
1356,AaKlegu7gmOCD4rEESF76Q,33.5071729,-112.0749616,dot3,red,1,4,1476
1357,3GAPcBG8SowgrpS6UHlDeQ,33.5839404,-111.9787698,dot3,red,1,4,493.5
1358,XkNQVTkCEzBrq7OlRHI11Q,33.4809612,-112.110207,dot3,red,1,4,1098
1359,hBHkHYOk_E-6EgObC6MTdQ,33.390792,-112.012504,dot3,red,1,4,352
1360,SaIX7eay0vV-FxGPqTk1yA,33.6405044,-112.0676437,dot3,yellow,1,3,92
1361,TO2a5gXGGAU8Uq67bzqE-w,33.640558,-112.093723,dot3,green,1,1,9
1362,Ct2ioh5hZ83X2ycLSQoKbA,33.4499,-112.0739,dot3,green,1,1,7.5
1363,K869zHqORZUhpbDOxsspuw,33.638291,-112.0684149,dot3,green,1,1,18
1364,DmkTDze8ruJr6o2f5GAvJA,33.480158,-112.076505,dot3,red,1,4,528
1365,KqsvvlzoJH3TUrk_vlbcsQ,33.3193788,-111.9778751,dot3,yellow,1,3,115
1366,MPmSoEd46WXqhN-5rw7Yqw,33.625275,-112.1314386,dot3,blue,1,2,54
1367,X7FAAKkwOwaUUpR8QPChyw,33.304331,-112.054775,dot3,yellow,1,3,101.5
1368,azLb_kP6VHKSF0dMTfc3rA,33.6411845,-111.9832636,dot3,yellow,1,3,143.5
1369,Oq3JpmsRsNVKbwKScAP-nw,33.6834408,-111.9660359,dot3,yellow,1,3,94.5
1370,_qTzOkbin2giDOrFsaxm8A,33.455036,-112.038676,dot3,red,1,4,264
1371,wqJ5dCAh2FGHEVtV1lGiEw,33.4780159,-112.254559,dot3,green,1,1,15
1372,xIdyiVoX5woL8iKHYKoiWw,33.5065554,-112.0388616,dot3,red,1,4,612
1373,n-XTO7I2o2h06o-vyjtYfg,33.5388124,-112.099566,dot3,red,1,4,265.5
1374,HbzAtY5PD6rMifst65PzQg,33.678615,-111.9746066,dot3,green,1,1,10
1375,7_w9XmNhl_l0N3jN3F-qTQ,33.378302,-112.10172,dot3,green,1,1,12.5
1376,lut0g04VsYRyblR1Ad-8HA,33.7129817,-112.1116465,dot3,red,1,4,322
1377,KqEbhQYu7ZBQY_gP0H0YJQ,33.4797564,-111.9941067,dot3,blue,1,2,63
1378,5FzwrpRes4EdkVQrtg_qJQ,33.364569,-112.073612,dot3,green,1,1,7.5
1379,VXuvmtDipL_WRwc0NTM3iQ,33.507884,-112.045735,dot3,yellow,1,3,171.5
1380,BojnLUPz5IzZKyQocGc7uw,33.509991,-112.103239,dot3,yellow,1,3,120
1381,WxZ7lWnN_AJCa8-Vd1A7ZQ,33.5818256,-112.1241562,dot3,blue,1,2,45
1382,yCQ2KC8OETCyQDCRw7mXrg,33.4947065,-112.2919195,dot3,blue,1,2,63
1383,hQZGxLGcqSWb89ZFhdExjA,33.626344,-112.132496,dot3,green,1,1,7.5
1384,LRuIY8JFqadCSYLo242MGg,33.449777,-112.075344,dot3,red,1,4,344
1385,qy7NtAyd7SXXPM0H44XVAg,33.378388,-112.033113,dot3,blue,1,2,54
1386,T8xI1f3_yHzhrquCZh07Wg,33.4917397,-112.0744818,dot3,blue,1,2,40
1387,p7m9uYWxKSFCF-qC7hPxPQ,33.6402004,-112.0645843,dot3,yellow,1,3,220.5
1388,Fg5VkQsHRm7V1Hq9GEsUBg,33.5795554,-112.123557,dot3,yellow,1,3,117
1389,CV4DDFG6tII-ehzaWPXK4g,33.6674187,-112.1203279,dot3,red,1,4,340
1390,Q5diW79GD0MSJ10j1HCf8Q,33.586891,-112.11578,dot3,green,1,1,4
1391,J7ZNnzbCoyMqd-y608wl6A,33.3307646,-111.9813995,dot3,green,1,1,17.5
1392,JLrAD5J7O0xIdtUHb21jvQ,33.4660663,-112.0582801,dot3,red,1,4,264
1393,QXWXLEVGeONoZHLmHuFemQ,33.3786964,-111.979676,dot3,blue,1,2,48
1394,Q777p0iKcL-3k1171OW1TA,33.3777009,-112.0292056,dot3,yellow,1,3,92
1395,bBbzOAtmmgdou5lCFEKr9w,33.4804297,-111.9974992,dot3,blue,1,2,54
1396,QxHM7gQ7RcRHjnmr63xQnQ,33.5834251,-111.9768837,dot3,yellow,1,3,135
1397,5GpjxIXq_12jZHMBQk0LKA,33.6914,-111.9975,dot3,green,1,1,13.5
1398,DcrM4hwDcU2G6vuh2cnaYQ,33.5100242,-112.0152854,dot3,red,1,4,1276
1399,A4GZVV0M7qRokP1TC7jn4w,33.7150071,-112.1129733,dot3,blue,1,2,70
1400,1M4oczf2lmkdgbrJ3J7OqA,33.51145453,-112.0285133,dot3,red,1,4,744
1401,QMN_F0PIReU6QbyEuGSYhg,33.5221451,-112.0649741,dot3,red,1,4,283.5
1402,QFHqziOcSXsZTQ4QGIqmtQ,33.3050646,-111.9985862,dot3,blue,1,2,27
1403,5uRaUf0eNyJgIdwAkIOM7Q,33.468226,-112.221156,dot3,yellow,1,3,116
1404,PejTHpMkh8sJZGdGaZuPpw,33.6397684,-112.1188971,dot3,yellow,1,3,75
1405,wzQAmzQopWcfoCG8lfiE_w,33.683666,-112.098958,dot3,yellow,1,3,105
1406,_eCrBSIXbGEW62ynS2_0lA,33.654355,-112.099227,dot3,green,1,1,18
1407,a5ovPlhQkcA27FFu664xKA,33.3777494,-112.073407,dot3,green,1,1,24
1408,KlT-sy8AvL8zq3nPVjMPUA,33.580671,-112.134508,dot3,blue,1,2,38.5
1409,zv92SeuVPQdof0PdgN056g,33.506562,-112.031005,dot3,green,1,1,10.5
1410,QAUDLYNxhHGdUn5YP7au_w,33.5674031,-112.1350865,dot3,green,1,1,24
1411,4sW8Z6NLXLRkruSKSKUEUw,33.465462,-112.078017,dot3,red,1,4,539
1412,z-5F-tlpAUci4obI3Gl2ow,33.3931285,-112.1320278,dot3,blue,1,2,62.5
1413,XaMp0myaLiXWRxrzYzwQxw,33.4063229,-112.0999257,dot3,green,1,1,20
1414,JUlwoai_WikznIEQ7XCENA,33.386503,-112.100492,dot3,green,1,1,14
1415,9ziO3NpoNTKHvIKCBFB_fQ,33.4515753,-112.0699863,dot3,red,1,4,955.5
1416,cNGI_5GbfNFbZBMQZ-s-UQ,33.566128,-112.07346,dot3,yellow,1,3,228
1417,M6SQ1dITqcuj-sAvg8_ITg,33.3778998,-112.0365448,dot3,yellow,1,3,115.5
1418,qlrZzAktK8wODSHxhLEK7w,33.508952,-112.067011,dot3,red,1,4,728
1419,G_2CWsU7GYwhNqptrLXUBg,33.516464,-112.0823359,dot3,yellow,1,3,211.5
1420,Qchl3BUVrwGM7h8Qduw6Aw,33.45607843,-112.0684433,dot3,blue,1,2,24.5
1421,9lWwAw9u1IVlYKbGiVOTFg,33.6577429,-111.929248,dot3,blue,1,2,35
1422,zn_gLMU-Lr3wleSPd-nmbg,33.82895,-112.1217,dot3,green,1,1,9
1423,2MM1zXQotfBkW4YRMPY-ZA,33.4499,-112.0739,dot3,blue,1,2,35
1424,a4bvXlGHgS6yUDp9YMcnZA,33.799527,-112.128578,dot3,blue,1,2,42
1425,qYhIIWxvLQWghKQMv6m5Dg,33.83135327,-112.1220016,dot3,blue,1,2,40
1426,jFfrM1y-L1icUZXjBpxmeg,33.494368,-112.039357,dot3,red,1,4,445.5
1427,XK5hwOMD3M-cjGVBsEmrIw,33.3771138,-112.0278885,dot3,red,1,4,276
1428,3l72FflaaeI0tWEAWN3-gQ,33.470887,-112.064765,dot3,red,1,4,1197
1429,WJ7rJxbkXqr62koXzR8tXg,33.4233639,-112.2260121,dot3,green,1,1,16
1430,d3MxUXS1b6U2P_gGuCO1-A,33.455863,-112.072167,dot3,red,1,4,968
1431,EjWi22gAE_cYpGs7lBPahQ,33.609811,-112.119194,dot3,red,1,4,352
1432,qjmCVYkwP-HDa35jwYucbQ,33.5102068,-112.0272041,dot3,red,1,4,2716
1433,RUjaYACMwyQ2R7_Lz4p8Yg,33.5820409,-112.008269,dot3,blue,1,2,60
1434,SAEr_2rJLNFr3aPv0DlSWg,33.450047,-112.075677,dot3,red,1,4,290.5
1435,nhG5S2tq-RI9JGemIblhcg,33.4823232,-111.9863677,dot3,green,1,1,7.5
1436,T6dbW2UuWTKar_22zbbiUw,33.6401052,-112.1292664,dot3,yellow,1,3,80.5
1437,6imLt53br7SJ3av07jjH7w,33.449228,-112.072853,dot3,red,1,4,1631
1438,gY6AhCy22G9yFlAGu9vMFQ,33.6025873,-111.9785074,dot3,red,1,4,364
1439,vurk3jST-KeVPcK5tl6YGA,33.4659784,-112.1697979,dot3,green,1,1,7.5
1440,JEreQgso7MH_Io3DXGsEOw,33.67535424,-111.9652748,dot3,red,1,4,388
1441,oIkwj10HmUiognO68j7jOg,33.67681,-111.966607,dot3,red,1,4,423
1442,rQ4z0EStSZE4acgkne6Hmg,33.472853,-112.056065,dot3,red,1,4,1428
1443,6TWRuHn24DL6vnW8Uyu4Vw,33.7150071,-112.1129733,dot3,yellow,1,3,224
1444,o4sPw8nO7GcNyKilWBgK_Q,33.7110102,-112.1142778,dot3,red,1,4,240
1445,mW1gB2DmBe__AEVgCoTgjw,33.4654674,-112.0473373,dot3,blue,1,2,63
1446,nB3pytYdmzKWfNtXyfNrpQ,33.6059421,-112.036967,dot3,red,1,4,319.5
1447,Qb0n61e_lsMmFuwwktjmjw,33.4483495,-111.9953819,dot3,yellow,1,3,84
1448,IqRNPvXvbUbxvfgC6cj6gg,33.5688268,-112.1181337,dot3,blue,1,2,42
1449,yyuy1kimJHK2RsizjvgUNQ,33.509693,-112.0375052,dot3,blue,1,2,63
1450,GrUh2Jo6sL3wllrtZY4zmg,33.4802204,-112.0471395,dot3,green,1,1,12
1451,yuS1qDTkido8zUFrfj8O0g,33.4496092,-112.0739452,dot3,green,1,1,21
1452,jCaQauhwHFyjOSlCutqUnA,33.378921,-112.166459,dot3,yellow,1,3,145
1453,adPVJMkRrS8_3VHQKw5-qw,33.449528,-112.0477155,dot3,yellow,1,3,144
1454,ekguRa1QybpUaMHqc5vmAw,33.5083194,-112.2660986,dot3,blue,1,2,52.5
1455,qFL3TIzGwx5qLInFbqNruQ,33.6988429,-112.101312,dot3,blue,1,2,54
1456,jMzuQy104M0KU6uhdffsaQ,33.71284559,-112.096467,dot3,yellow,1,3,99
1457,Pju_pKfvEnUYV9wMVNsacg,33.5937119,-112.099237,dot3,yellow,1,3,76.5
1458,sWCH3c8XxBrF7aODVgQeQw,33.5239086,-112.1029346,dot3,red,1,4,454.5
1459,4BcuZj2ETMxUs48PLPwKxQ,33.480601,-111.983452,dot3,green,1,1,8
1460,vwDE7dw6ee3JeAU0uMmGlA,33.6373522,-112.0684448,dot3,green,1,1,17.5
1461,Lbue8gqRiBPEnA7g7H1qdw,33.6780427,-111.9786993,dot3,red,1,4,728
1462,m14pIWedGiHi9_aWAIXEew,33.64034756,-111.9695663,dot3,yellow,1,3,92
1463,Yhe351NgKDMnLZzIp9_A-Q,33.3778368,-112.0358954,dot3,blue,1,2,45
1464,N_xmefo_3IIGa7ovAwH78Q,33.49522053,-112.0344106,dot3,blue,1,2,32.5
1465,vBDVxjMtXzZ8GUhV-1L3Jw,33.6034411,-111.9783046,dot3,yellow,1,3,111
1466,LDf-QgB7c3YrT4klCo2uEA,33.6737677,-111.9638394,dot3,blue,1,2,45
1467,qr1u2QOYqR_53oUJQWgftQ,33.6402004,-112.0645843,dot3,green,1,1,7.5
1468,E0f8jFeNaL8ARG-vq3apVA,33.4354634,-112.0069893,dot3,yellow,1,3,224
1469,euSK0uPFinytVDR_UROMTA,33.5382586,-112.0573494,dot3,yellow,1,3,130
1470,8w7Q0cSYssJGDI9WVxJB_w,33.5019615,-112.0823146,dot3,blue,1,2,40
1471,3NsfdaGfkhQbRrjjoYhTew,33.490995,-112.073306,dot3,green,1,1,21
1472,dKNLqQWUoWkEp0nF0Y8GYA,33.453814,-112.073239,dot3,blue,1,2,44
1473,6FGwEHnoD-mM-PiXrhxOlw,33.3165959,-112.0036214,dot3,red,1,4,264
1474,ntH7Mo1JZdkglMiQXZy3Bw,33.68439,-112.103672,dot3,blue,1,2,40
1475,yxmvnNLJquL6EBBlBr1x_w,33.5834916,-112.1508229,dot3,yellow,1,3,202.5
1476,WwTK9w1qu4h28a63gFz25A,33.68566624,-111.9668845,dot3,yellow,1,3,182
1477,6cy2C9aBXUwkrh4bY1DApw,33.494661,-112.0449657,dot3,yellow,1,3,140
1478,iuQeSS7KY4zVNqdfHTVdTQ,33.4797,-112.225412,dot3,blue,1,2,28
1479,wl51t6lT7leiX64SlkOx6g,33.6758628,-111.9788382,dot3,red,1,4,952
1480,bKr2DfxkmVNSWM2ZrjMT_A,33.4795886,-112.2231487,dot3,blue,1,2,40
1481,NBwPgX7L2D-EZedgo3A-pw,33.6402988,-112.0481559,dot3,yellow,1,3,147
1482,JW6fDZOuUKtJyZGeldh0xA,33.5092093,-111.9885861,dot3,yellow,1,3,80
1483,CjFaf6r6iP1xcKcChKDgKA,33.320748,-111.991549,dot3,green,1,1,10.5
1484,IDQbSGU2k1MaLkv-sFN-OQ,33.5095996,-112.1383751,dot3,green,1,1,7.5
1485,rIpOpzVNEBNZrRFu4n_JvQ,33.538927,-112.048079,dot3,blue,1,2,30
1486,R9U8bZ84V-xPx3udCcU5jQ,33.4660158,-112.1676855,dot3,blue,1,2,25
1487,OYmi0Aanp2F1pPCvfe6CDw,33.511905,-112.108625,dot3,blue,1,2,68
1488,TxDKDFQ3ovgzTaNcqKf2Uw,33.3894264,-112.1342315,dot3,red,1,4,288
1489,ttLtsY1S2Angj6hvEdzwDQ,33.67532619,-111.9633752,dot3,red,1,4,584.5
1490,j7-YRDU63fw975an55zHGg,33.466978,-111.9959254,dot3,yellow,1,3,94.5
1491,SkiQh32UtfsRBj_l7cGwOQ,33.4866,-112.02967,dot3,green,1,1,15
1492,r3r_bAfa6pZKIhQB82FizQ,33.4558709,-112.0722832,dot3,red,1,4,385
1493,i0sMoNwiNAo1--AsZJ3Nlw,33.4802258,-111.9699851,dot3,yellow,1,3,94.5
1494,XHr5mXFgobOHoxbPJxmYdg,33.5763327,-112.065512,dot3,red,1,4,1748
1495,CqRoozwTWAz4ufcsiJBRSw,33.3059751,-112.0535936,dot3,yellow,1,3,84
1496,FeI75xIG8PF_XZ6P80gLBQ,33.4558709,-112.0722832,dot3,red,1,4,605.5
1497,MQNJNjLLDfsIrqxG-DBMqQ,33.625972,-112.134316,dot3,red,1,4,231
1498,dnBtxFbV4qHXqntYGDUDxQ,33.446778,-112.056714,dot3,blue,1,2,30
1499,x7M9x4AqyC-oYk0rajrOWw,33.5754388,-112.0651768,dot3,yellow,1,3,92.5
1500,6F_3fSUPUtw_9b93g9GEmw,33.4516878,-112.0686337,dot3,yellow,1,3,81
1501,0Jouvs4G3d6CcG3pYGZ20A,33.524003,-112.1130414,dot3,blue,1,2,37.5
1502,LGkmUbymiNBzX99MxVAV4g,33.6407831,-111.9955144,dot3,yellow,1,3,132
1503,v0UcWfHvGgYZYFobaSOr8A,33.56674,-112.1359928,dot3,red,1,4,364
1504,P8YUA2bXP-wD3VOzWqKVyw,33.4951559,-112.0629953,dot3,yellow,1,3,206.5
1505,QPheu9dnwdlaPwXofP8ijw,33.457118,-112.0898162,dot3,yellow,1,3,171.5
1506,6L9McpPjh3UzZxvR1cf1Lw,33.458871,-112.077177,dot3,green,1,1,24
1507,R3L39gk3wtjTC9WaJKPyoA,33.451101,-112.082017,dot3,blue,1,2,32.5
1508,IzA5qhgjpD-SeRS2Ei5NOA,33.582758,-112.133654,dot3,green,1,1,10
1509,f96lWMIAUhYIYy9gOktivQ,33.453814,-112.073239,dot3,green,1,1,21
1510,cjFDprdEXbDDdraONMy5Pg,33.495718,-111.9867805,dot3,yellow,1,3,152.5
1511,3n9mSKySEv3G03YjcU-YOQ,33.5126276,-112.0740912,dot3,red,1,4,2965.5
1512,2b3PJCEQLmioiAhoMXs2hw,33.597332,-112.013936,dot3,green,1,1,15
1513,L3qC7bMuRBxqDtUnZ6G0tg,33.3781837,-112.0106146,dot3,green,1,1,18
1514,X3NvTA98paIkjT4-bcXpLA,33.8649643,-112.1388202,dot3,green,1,1,18
1515,pqnA2OyZelTuy46EV8VgEA,33.4949347,-112.0020575,dot3,green,1,1,24
1516,UACSWwOwCFg58ycvb32-RQ,33.4656711,-111.9728446,dot3,blue,1,2,32
1517,Bqs7_QlIF5hHt7_HyZYO8w,33.7150963,-112.1136988,dot3,yellow,1,3,87.5
1518,SPBZxmt8_nT30rNVnKHYKA,33.5544649,-112.1110064,dot3,red,1,4,592
1519,xs1LHeJy78u-7taSEnQ2Yw,33.4564189,-112.070371,dot3,red,1,4,770
1520,MI_iUo1QJN8GKr4j1cklIA,33.7129789,-112.1109268,dot3,red,1,4,255
1521,jtqPBGcsvmKI7VeHLG0KsQ,33.597833,-111.9784028,dot3,yellow,1,3,153
1522,hkKvb6oXxn8ygoP5fFln1g,33.678615,-111.9746066,dot3,yellow,1,3,102
1523,Zruvunhqw7cuyuoe7g09Gw,33.597361,-111.9813513,dot3,red,1,4,385
1524,FFdlPSZCGgTdg1CAfrlvlw,33.3052457,-112.0534296,dot3,yellow,1,3,126
1525,Aisjvk-fZVwAcGsN4NlviA,33.5997853,-111.9869486,dot3,blue,1,2,33
1526,-j3BF7gOIi-1tAHoFA3WIw,33.508834,-112.083991,dot3,yellow,1,3,95
1527,A6OstDz-flrI84-EW8aILg,33.6376847,-112.0623802,dot3,blue,1,2,31.5
1528,fZELqByT0VHrQHwYm-F0qA,33.376977,-112.029821,dot3,yellow,1,3,87.5
1529,K7Kxz1FX-VLPflPJgqqbGQ,33.4948197,-111.9798208,dot3,yellow,1,3,140
1530,d83_qJwcOYOojQsapu1Z4A,33.626933,-112.100731,dot3,yellow,1,3,160
1531,aKsLS--XrZHjhwoYu9F2tA,33.512745,-112.100294,dot3,green,1,1,13.5
1532,rcACoPoSovDJPx5hpeR5Dg,33.712245,-112.101899,dot3,red,1,4,234.5
1533,GAPqG0WNBBidKeZTMpEZ-w,33.4549678,-112.0791022,dot3,red,1,4,612
1534,dn9sB0Kok8cnkDhpcl7YCg,33.5835147,-112.0131037,dot3,red,1,4,342
1535,MXOdsPTLQPsQK9hUq01DWg,33.49413,-111.977756,dot3,red,1,4,1011.5
1536,Jd5sLVzE_p_LfJMBmbOhSA,33.4803159,-112.0805886,dot3,yellow,1,3,104
1537,pwpl-rxwNRQdgqFz_-qMPg,33.5094461,-112.0403946,dot3,red,1,4,3000
1538,KH8BMOHWAwBXCngmHxOXOQ,33.6836515,-112.0989577,dot3,yellow,1,3,93
1539,Y-PnvV-q4HYLIy19ubVmXQ,33.510538,-112.027313,dot3,yellow,1,3,171
1540,C6lM880c3gEdk_9ZjtKYWA,33.6546046,-112.1526954,dot3,blue,1,2,42
1541,UnpufJ2XBZd27f8X-Zz7eA,33.400284,-112.000808,dot3,yellow,1,3,88
1542,j7n42b5qDMJR68q3Dv9u6A,33.6397206,-112.1185603,dot3,green,1,1,10.5
1543,QJP-bRQvtGvShgs4AnvZKw,33.683803,-112.1065774,dot3,yellow,1,3,91
1544,kbjwpfsKEvsEOVUsxSbbSA,33.466225,-112.2190091,dot3,yellow,1,3,140
1545,Cr-gW3LxHKlNS_8v7dszdQ,33.6686473,-112.1230677,dot3,green,1,1,15
1546,UIfORCz28cEGMr_9p0eJ5g,33.6753442,-111.9633667,dot3,yellow,1,3,217
1547,kOLyU95VflUBeyh3LEvruQ,33.4487371,-112.0306592,dot3,green,1,1,21
1548,KGX7O-_WqOIy9o7u9NOa9A,33.480203,-111.9825532,dot3,red,1,4,738
1549,6P2DqisDHtmD4Lvs2sMP-A,33.373465,-111.971852,dot3,yellow,1,3,81
1550,zT6-dsC8HiDlQI6AjYuHRg,33.479146,-112.220176,dot3,blue,1,2,24.5
1551,Hlu6geDGG44x_Vk9sP_-Vg,33.4043912,-111.9788107,dot3,blue,1,2,42
1552,he_b4txorHTrKjH5DnnmdQ,33.4801515,-111.9923032,dot3,blue,1,2,31.5
1553,knLSows1coxal0jKtFGl8Q,33.6545842,-112.1000653,dot3,yellow,1,3,111
1554,5XU8ys_TsulI-FJ5nzuNvg,33.637366,-112.0684502,dot3,red,1,4,396
1555,IuYs9ys6bwhK-s2_sUKsbQ,33.4725826,-112.2208449,dot3,blue,1,2,63
1556,immAndhZ-o1qrlFrIw8YjQ,33.6408798,-111.994275,dot3,blue,1,2,49
1557,GeHwru6TVDyVErFc92Nn2w,33.5612361,-112.0737398,dot3,blue,1,2,35
1558,k6PuJ964NF2NEoXoOg0ijA,33.6764701,-112.0966829,dot3,yellow,1,3,126
1559,KcdZ5y6a88nH846sNLeVWA,33.4233639,-112.2260121,dot3,blue,1,2,60
1560,eRhl0bBMEeCRaOJ8gbSw9Q,33.4780159,-112.254559,dot3,blue,1,2,32
1561,o0Sm7tDF8wx6w9F2ZbdG2w,33.55967,-112.132197,dot3,green,1,1,17.5
1562,sZAzeccYUVPjlkrlMooV-g,33.479852,-111.994039,dot3,yellow,1,3,172
1563,OrF48GFHheuCie9cMYkldA,33.5091348,-112.0867893,dot3,green,1,1,17.5
1564,_5qkBSljHlRo5B9GQLDp3w,33.4949032,-112.0302201,dot3,green,1,1,21
1565,o2vKya6WSNcMNTxAcJsF1g,33.486257,-112.0476186,dot3,blue,1,2,56
1566,1ulwCamdqoX-SdMTcOhHDw,33.4724737,-112.0722009,dot3,yellow,1,3,81
1567,Z5v1F-tAV897ZmM32N0wfQ,33.4760486,-112.0654671,dot3,red,1,4,294
1568,H6F8CVOFILdnSUQtmvy_zQ,33.4577071,-112.0686109,dot3,yellow,1,3,140
1569,ihMUU9D2mcgrp7fi8lmqJg,33.667746,-112.122882,dot3,yellow,1,3,172
1570,ZOROJ4IV6V2sEAmh0v-w2A,33.4657596,-112.0264447,dot3,yellow,1,3,164
1571,XFf_SY9mZe0XGYjPetzpbQ,33.3777009,-112.0292056,dot3,green,1,1,14
1572,yBbqiCdOdiSz3QOaZu6cGg,33.390681,-112.136171,dot3,blue,1,2,24.5
1573,yVQiGdxmnrkJDyQXv2maNA,33.5100937,-112.0961354,dot3,red,1,4,1552
1574,3FhHnU7Mq8KcyWiWKH0RzA,33.6260284,-111.9787834,dot3,blue,1,2,63
1575,zAoFrUwRVdSrvYWNB5e5Jw,33.43736848,-112.0021391,dot3,yellow,1,3,130
1576,r8CwFUEQtL8gAT9KHnNhuw,33.496155,-112.021248,dot3,red,1,4,340
1577,SAS7V55TcgZSTJ21ZnXqmQ,33.436027,-111.9956337,dot3,blue,1,2,46
1578,zBl32GAjYcKNpsEGPXXuqg,33.4532307,-112.0740735,dot3,yellow,1,3,105
1579,ImVx220_Pcp2iB5uworODw,33.3193788,-111.9778751,dot3,red,1,4,329
1580,VbXy3tH5RAu7HjT7VeMMgA,33.4951554,-112.0822129,dot3,red,1,4,576
1581,G--jKQu95BxPI5r3aTiYhg,33.4514292,-112.0977169,dot3,green,1,1,12
1582,Ueq8gcirb2rSAUfTlrgXZA,33.5162232,-112.0823528,dot3,yellow,1,3,123
1583,sgZwUkKSpFQxE2v1hE-hcQ,33.67831844,-112.0305061,dot3,red,1,4,371
1584,U605aUo9MJn5vgLfP3yYKg,33.580542,-112.1215834,dot3,yellow,1,3,217
1585,KoMjD6HgdR_lnFxbTOwZdA,33.638405,-111.979837,dot3,green,1,1,21
1586,eSKM83PlRBUAZ0fsYvYuLg,33.641426,-111.983383,dot3,green,1,1,7.5
1587,r2S4arkHyRcUroRhggMIoA,33.5100571,-112.0143931,dot3,red,1,4,507.5
1588,LtdVdYhs7MAwwTBuHhdsFQ,33.4950075,-112.1696984,dot3,green,1,1,8
1589,fJx0N4N0NbyHEeoDU9nH8g,33.4987692,-112.0834514,dot3,yellow,1,3,171
1590,xdsa_jxitBs2akh_6BYP2A,33.480692,-111.985722,dot3,blue,1,2,33
1591,_FXql6eVhbM923RdCi94SA,33.5062078,-112.0739142,dot3,red,1,4,2856
1592,0AZiq_OMKs3I9lTmwd5PSg,33.5092297,-112.0121692,dot3,yellow,1,3,164.5
1593,V5QdxePG-pGPXVPHSLLM9A,33.48855903,-112.0653334,dot3,red,1,4,648
1594,3OauvrqUU8nDLWcW6q9hGQ,33.671426,-112.03017,dot3,red,1,4,497
1595,0xWF7PpTNl-awqg2YGxxFQ,33.475116,-111.9864876,dot3,yellow,1,3,93
